teamOneWon,teamTwoWon,map2Team1SideBothPlayer1PlusMinus,map2Team1SideBothPlayer1Rating,map2Team1SideBothPlayer2PlusMinus,map2Team1SideBothPlayer2Rating,map2Team1SideBothPlayer3PlusMinus,map2Team1SideBothPlayer3Rating,map2Team1SideBothPlayer4PlusMinus,map2Team1SideBothPlayer4Rating,map2Team1SideBothPlayer5PlusMinus,map2Team1SideBothPlayer5Rating,map2Team2SideBothPlayer1PlusMinus,map2Team2SideBothPlayer1Rating,map2Team2SideBothPlayer2PlusMinus,map2Team2SideBothPlayer2Rating,map2Team2SideBothPlayer3PlusMinus,map2Team2SideBothPlayer3Rating,map2Team2SideBothPlayer4PlusMinus,map2Team2SideBothPlayer4Rating,map2Team2SideBothPlayer5PlusMinus,map2Team2SideBothPlayer5Rating
True,False,11,1.73,3,1.27,1,1.15,-1,1.04,1,0.97,-3,1.09,-4,0.99,-3,0.95,-6,0.83,-5,0.79
True,False,9,1.35,6,1.33,3,1.29,1,1.12,-1,1.09,0,1.04,-2,1.03,-3,0.96,-6,0.88,-7,0.7
False,True,8,1.35,-1,1.04,-1,1.01,-4,0.97,-7,0.69,5,1.38,4,1.29,2,1.07,-2,0.97,-4,0.86
False,True,5,1.25,0,0.93,0,0.92,-7,0.89,-9,0.86,9,1.34,3,1.21,1,1.16,1,1.14,-3,0.94
True,False,4,1.14,0,1.12,-1,0.99,-5,0.9,-7,0.75,7,1.43,2,1.27,1,1.15,0,0.94,-1,0.93
True,False,7,1.31,4,1.2,5,1.18,-4,0.94,-5,0.75,3,1.2,1,1.15,0,1.04,-2,0.98,-12,0.65
False,True,0,1.15,0,1.04,-1,0.98,-6,0.75,-9,0.66,7,1.44,3,1.23,4,1.19,-2,1.17,4,1.06
False,True,13,1.71,6,1.41,-4,1.03,-1,1.03,-8,0.64,4,1.17,0,1.02,-6,0.94,0,0.89,-4,0.83
False,True,2,1.4,6,1.33,8,1.33,0,1.08,-7,0.86,-1,1.11,3,1.1,-2,0.92,-1,0.89,-8,0.79
True,False,6,1.63,5,1.33,5,1.22,0,0.99,-3,0.99,10,1.46,-3,0.95,-5,0.84,-5,0.74,-11,0.6
True,False,3,1.44,9,1.43,-4,1.02,-1,0.95,-5,0.81,15,1.85,0,0.93,-5,0.83,-6,0.78,-6,0.75
True,False,4,1.3,5,1.22,1,1.2,-4,0.87,-11,0.76,5,1.28,2,1.13,-1,1.11,-2,1.02,-1,0.98
False,True,4,1.32,-2,0.97,-1,0.97,-3,0.95,-7,0.87,4,1.3,1,1.25,1,1.13,-2,1.12,4,1.1
False,True,1,0.99,-2,0.73,-4,0.64,-6,0.47,-8,0.39,13,2.47,5,1.3,-1,1.27,0,1.24,2,1.2
True,False,6,1.31,6,1.22,2,1.19,0,1.1,-9,0.74,8,1.27,4,1.09,-6,0.88,-6,0.88,-5,0.75
True,False,12,2.1,5,1.4,6,1.27,5,1.18,-1,0.93,-4,1.06,-6,0.69,-5,0.65,-9,0.57,-8,0.54
False,True,-6,0.71,-5,0.62,-8,0.46,-9,0.45,-11,0.35,12,2.15,10,1.85,7,1.67,9,1.57,1,0.99
True,False,-1,1.21,3,1.18,0,1.06,-2,0.87,-8,0.73,9,1.54,8,1.48,-2,1.04,-1,0.86,-8,0.74
True,False,6,1.64,3,1.45,0,1.36,6,1.31,1,1.11,5,1.38,0,1.11,-6,0.68,-8,0.55,-8,0.53
True,False,11,1.48,3,1.23,1,1.11,-2,0.95,-10,0.72,4,1.4,3,1.02,-2,0.99,-1,0.97,-9,0.77
False,True,-1,1.07,-2,0.98,-3,0.87,-7,0.78,-9,0.58,8,1.58,4,1.32,4,1.31,3,1.3,3,1.24
True,False,10,1.53,5,1.32,1,1.13,-3,1.01,-4,0.87,10,1.58,0,1.13,1,1.05,-5,0.97,-15,0.49
True,False,11,1.6,9,1.55,2,1.23,-4,1.15,1,1.14,2,1.37,-2,1.04,-5,0.83,-8,0.74,-9,0.61
False,True,-4,0.88,-2,0.85,-3,0.82,-3,0.75,-8,0.7,5,1.51,3,1.37,5,1.18,4,1.16,1,1.1
True,False,11,2.07,8,1.95,7,1.75,6,1.65,-1,1.09,-1,0.86,-3,0.62,-8,0.52,-10,0.43,-9,0.3
True,False,8,1.42,1,1.09,-3,0.86,0,0.85,-11,0.74,7,1.52,3,1.06,-3,0.94,0,0.92,-4,0.75
False,True,1,1.14,1,1.12,-4,0.97,-1,0.81,-5,0.67,4,1.22,4,1.21,3,1.2,0,0.98,-3,0.94
True,False,10,1.42,2,1.15,2,1.11,-6,0.89,-7,0.77,4,1.21,0,1.09,1,1.02,0,1.01,-6,0.99
False,True,8,1.56,-1,0.98,-5,0.82,-6,0.78,-8,0.68,8,1.5,3,1.29,4,1.2,-2,1.0,-1,0.96
True,False,7,1.54,5,1.44,4,1.32,3,1.21,-2,0.95,-2,0.98,-1,0.92,-4,0.87,-5,0.69,-7,0.67
False,True,-1,1.07,-3,0.88,-8,0.58,-9,0.48,-9,0.39,14,1.96,13,1.85,2,1.19,0,1.03,1,1.02
True,False,8,1.46,6,1.25,5,1.21,-3,0.95,-7,0.87,13,1.34,3,1.17,-12,0.86,-11,0.74,-7,0.72
False,True,1,1.3,0,1.03,-7,0.77,-6,0.74,-5,0.66,8,1.43,3,1.39,4,1.34,7,1.33,-5,0.74
False,True,11,1.51,-2,0.89,-4,0.85,-9,0.8,-11,0.64,16,1.73,2,1.35,1,1.08,0,1.06,-7,0.69
False,True,-4,0.97,-4,0.88,-5,0.81,-4,0.8,-4,0.67,7,1.43,5,1.35,3,1.28,3,1.24,3,1.04
False,True,4,1.36,2,1.15,1,0.98,-5,0.8,-6,0.76,7,1.47,4,1.46,7,1.38,-4,0.82,-11,0.62
False,True,-3,0.83,-4,0.7,-7,0.62,-10,0.55,-8,0.48,10,1.73,9,1.7,7,1.48,6,1.46,0,1.06
True,False,10,1.69,2,1.26,0,0.95,-1,0.88,-9,0.6,9,1.39,2,1.03,0,0.97,-6,0.91,-7,0.66
False,True,-6,0.73,-6,0.71,-6,0.54,-5,0.5,-8,0.42,11,2.05,9,1.83,8,1.62,2,1.3,1,1.12
True,False,8,1.28,8,1.2,2,1.17,0,1.06,0,0.93,-4,0.99,-1,0.93,-2,0.91,-5,0.74,-10,0.56
True,False,12,1.78,5,1.49,4,1.35,3,1.28,0,1.11,1,1.18,-6,0.73,-5,0.66,-5,0.62,-9,0.53
False,True,-1,1.04,-5,0.96,-1,0.95,-3,0.82,-4,0.8,8,1.42,5,1.27,3,1.2,0,1.19,-4,0.74
False,True,2,1.13,-1,0.91,-10,0.88,-7,0.82,-1,0.79,9,1.41,5,1.31,0,1.14,3,1.11,0,1.05
False,True,7,1.31,3,1.13,0,1.13,-5,0.9,-9,0.67,14,1.61,5,1.33,-3,1.15,-6,0.74,-10,0.71
True,False,10,1.45,2,1.14,2,1.11,-1,1.08,-4,0.76,4,1.08,-2,1.05,-3,1.02,-2,0.94,-6,0.9
False,True,-3,0.9,-5,0.81,-5,0.71,-5,0.61,-9,0.6,12,1.59,9,1.51,2,1.22,2,1.15,2,1.13
False,True,-6,0.81,-7,0.75,-4,0.7,-6,0.58,-7,0.55,7,1.82,8,1.4,8,1.38,5,1.29,2,1.22
False,True,5,1.23,-3,1.01,-6,0.75,-5,0.74,-10,0.6,6,1.31,4,1.3,8,1.3,2,1.24,-1,1.14
True,False,18,2.38,6,1.68,6,1.49,6,1.2,-3,0.83,0,0.92,-6,0.73,-8,0.66,-8,0.43,-11,0.27
True,False,8,1.66,5,1.52,4,1.48,8,1.43,3,1.37,0,1.06,-3,0.9,-6,0.79,-9,0.46,-10,0.4
True,False,6,1.56,8,1.47,2,1.26,-2,0.91,-3,0.91,1,1.12,2,1.11,-4,0.98,-2,0.82,-11,0.53
False,True,-1,1.12,2,1.05,0,0.96,-3,0.9,-10,0.44,10,1.66,6,1.33,1,1.21,2,1.16,-8,0.62
False,True,3,1.04,-1,1.04,-10,0.83,-6,0.75,-9,0.7,7,1.35,5,1.3,6,1.28,6,1.27,-1,0.91
False,True,-3,0.98,-4,0.88,-4,0.76,-10,0.65,-9,0.57,10,1.73,6,1.57,7,1.43,7,1.22,-2,0.95
True,False,10,1.61,2,1.16,0,1.15,0,1.1,-6,0.76,13,1.62,9,1.58,-8,0.79,-8,0.58,-12,0.52
True,False,5,1.76,5,1.68,11,1.64,6,1.4,7,1.33,-5,0.76,-7,0.61,-6,0.58,-5,0.53,-11,0.29
True,False,14,2.4,6,1.77,3,1.63,4,1.54,5,1.4,-5,0.79,-6,0.64,-5,0.51,-7,0.48,-10,0.18
False,True,1,1.08,3,1.08,-2,1.06,-3,0.94,-3,0.86,6,1.25,3,1.12,1,0.92,-3,0.9,-5,0.84
True,False,7,1.71,6,1.61,6,1.27,1,1.1,0,0.98,2,1.14,-4,0.75,-3,0.74,-6,0.72,-9,0.47
True,False,8,1.65,5,1.38,5,1.26,7,1.26,-4,1.0,0,1.11,-6,0.94,-5,0.73,-2,0.69,-8,0.63
True,False,10,1.82,3,1.5,4,1.3,2,1.29,-1,1.01,6,1.29,-5,0.86,-6,0.7,-9,0.67,-5,0.65
True,False,11,1.78,7,1.73,9,1.66,3,1.23,-2,0.89,-3,0.93,-3,0.83,-7,0.58,-8,0.57,-9,0.43
False,True,1,1.22,3,1.13,0,0.95,-12,0.72,-7,0.59,9,1.64,5,1.31,-1,1.17,0,1.14,1,0.85
True,False,10,1.3,-2,1.11,-1,1.04,-4,0.89,-9,0.8,10,1.58,2,1.14,0,1.02,-8,0.89,-7,0.76
True,False,8,1.42,5,1.3,2,1.13,-1,1.05,-3,0.9,9,1.41,0,1.0,-4,0.83,-11,0.82,-6,0.76
True,False,5,1.33,0,1.05,-3,0.97,-3,0.94,-4,0.87,9,1.74,5,1.22,0,0.96,-6,0.75,-7,0.65
True,False,13,1.54,5,1.3,2,1.14,0,0.97,-4,0.94,6,1.38,-4,0.88,-6,0.83,-8,0.76,-6,0.72
True,False,13,1.89,8,1.63,4,1.25,0,1.14,-1,1.07,3,1.42,-3,0.85,-5,0.82,-8,0.55,-11,0.41
True,False,6,1.6,6,1.29,5,1.27,-1,0.98,-6,0.7,-2,1.2,0,1.15,3,1.12,-3,0.89,-9,0.48
False,True,5,1.23,-7,0.9,-1,0.84,-9,0.84,-9,0.59,17,1.85,3,1.38,-1,1.21,5,1.21,-4,0.89
False,True,9,1.39,6,1.35,2,1.09,-3,1.04,-4,0.89,-2,1.13,-3,1.08,3,1.02,-4,0.93,-6,0.85
True,False,15,1.89,11,1.78,3,1.15,2,1.05,-3,1.03,-1,0.91,-4,0.82,-8,0.7,-7,0.7,-9,0.63
True,False,2,1.22,2,1.11,-2,1.03,1,1.0,-1,0.98,1,1.06,3,1.03,0,1.02,-5,0.89,-1,0.88
True,False,8,1.66,4,1.43,3,1.31,0,0.97,-8,0.67,1,1.27,-2,1.06,-2,0.95,-2,0.94,-2,0.84
False,True,6,1.18,1,1.15,0,0.99,2,0.97,-7,0.92,12,1.42,1,1.17,0,0.92,-7,0.92,-9,0.74
False,True,4,1.28,1,1.21,-1,0.92,-4,0.84,-9,0.55,9,1.51,9,1.39,-5,1.0,-2,0.98,-3,0.92
True,False,18,1.81,2,1.33,3,1.04,-1,1.03,-9,0.66,-2,1.0,0,0.98,-7,0.97,-2,0.97,-2,0.93
False,True,-1,0.96,-4,0.94,-2,0.83,-11,0.55,-12,0.46,15,1.96,8,1.68,6,1.49,1,1.15,-1,1.06
True,False,12,1.85,5,1.44,4,1.31,1,1.09,1,1.07,-2,0.92,-5,0.9,-2,0.84,-6,0.74,-8,0.7
False,True,7,1.33,-3,0.98,-1,0.96,-2,0.95,-3,0.9,7,1.32,-1,1.1,-3,1.05,0,0.93,-3,0.93
True,False,13,1.84,9,1.56,0,1.29,1,1.17,0,1.07,-3,1.05,-2,1.02,-1,0.96,-6,0.74,-11,0.53
False,True,-1,1.13,-1,1.05,1,1.04,0,1.04,-6,0.81,13,1.59,10,1.44,-6,0.9,-3,0.82,-8,0.77
False,True,3,1.24,-4,0.99,-2,0.99,-3,0.88,-6,0.74,8,1.45,5,1.37,-1,1.17,1,0.96,-1,0.86
True,False,8,1.49,5,1.41,6,1.33,-2,0.95,-5,0.9,5,1.22,-5,0.93,-4,0.85,-4,0.84,-6,0.75
False,True,6,1.44,1,1.17,2,0.98,-6,0.95,2,0.95,3,1.12,3,1.07,-1,0.98,-2,0.95,-9,0.78
True,False,12,1.68,8,1.67,7,1.56,0,1.26,-1,1.08,1,1.14,-4,0.97,0,0.94,-10,0.45,-13,0.28
False,True,-1,1.17,-1,0.97,-4,0.85,-7,0.65,-9,0.59,6,1.59,10,1.56,3,1.41,4,1.35,-4,0.75
False,True,-1,1.16,-3,0.95,-5,0.76,-10,0.67,-9,0.59,7,1.67,8,1.52,5,1.36,3,1.17,4,1.16
True,False,12,1.88,7,1.54,2,1.17,1,1.09,-8,0.77,8,1.34,0,0.96,-4,0.89,-6,0.69,-12,0.51
False,True,3,1.29,0,1.11,-6,0.87,-3,0.84,-9,0.65,12,1.69,9,1.46,2,1.35,-1,0.94,-7,0.68
True,False,9,1.55,4,1.2,-1,1.03,-7,0.96,-2,0.91,11,1.48,0,1.03,-2,1.0,-4,0.91,-8,0.83
True,False,10,1.55,6,1.53,7,1.42,0,1.27,3,1.25,6,1.46,-7,0.77,-7,0.76,-7,0.68,-11,0.56
True,False,19,2.3,13,1.81,4,1.5,-2,1.03,-2,0.94,0,1.08,-2,0.82,-8,0.77,-10,0.48,-12,0.39
True,False,4,1.23,2,1.1,-2,1.0,-3,0.84,-7,0.8,6,1.41,5,1.11,0,1.06,-1,0.97,-6,0.89
False,True,-1,1.01,-3,0.82,-4,0.8,-9,0.66,-12,0.53,15,1.73,6,1.42,2,1.23,3,1.2,-1,0.95
True,False,4,1.19,-2,1.18,-1,1.12,3,1.05,1,0.93,9,1.6,-2,0.92,-4,0.86,-5,0.83,-5,0.79
False,True,0,1.14,-6,0.78,-4,0.77,-7,0.72,-10,0.44,18,2.24,7,1.87,-2,1.31,5,1.24,-1,0.82
True,False,13,2.38,12,2.33,6,1.5,6,1.43,3,1.25,-4,0.7,-8,0.47,-8,0.45,-9,0.37,-11,0.37
True,False,7,1.77,1,1.38,6,1.28,2,1.23,1,1.17,0,1.01,2,0.95,-3,0.64,-7,0.64,-9,0.58
True,False,6,1.51,7,1.49,5,1.45,2,1.19,-1,1.07,0,0.99,-2,0.84,-7,0.78,-4,0.67,-7,0.55
True,False,10,1.68,9,1.53,2,1.34,1,1.14,-4,0.73,3,1.16,-1,1.08,-2,0.72,-7,0.66,-11,0.52
True,False,7,1.39,-1,1.28,1,0.97,-2,0.9,-6,0.79,2,1.33,2,1.13,4,1.05,-3,0.97,-5,0.8
False,True,3,1.16,-4,0.99,-3,0.92,-4,0.75,-4,0.75,13,1.81,2,1.42,4,1.23,-4,0.93,-4,0.89
True,False,9,1.45,4,1.29,4,1.21,-2,0.94,-6,0.75,4,1.18,2,1.16,-6,0.94,-3,0.87,-6,0.73
True,False,3,1.26,2,1.11,-1,1.03,-3,0.92,-2,0.9,8,1.5,2,1.21,1,1.09,-2,0.86,-9,0.7
False,True,7,1.22,1,1.17,2,1.17,-2,0.96,-9,0.83,5,1.24,5,1.2,3,1.13,-4,1.08,-8,0.7
False,True,-1,1.11,-6,0.81,-8,0.81,-12,0.4,-12,0.38,18,2.15,10,1.58,5,1.34,6,1.31,0,1.13
True,False,10,1.62,3,1.39,1,1.1,0,0.95,-2,0.89,4,1.37,-1,0.91,-6,0.78,-3,0.78,-6,0.67
False,True,0,1.35,0,1.08,-1,1.05,-5,0.81,-8,0.75,10,1.69,7,1.47,0,1.12,-2,0.95,-3,0.8
False,True,-4,0.84,-5,0.74,-8,0.54,-9,0.45,-12,0.38,13,1.97,9,1.81,9,1.77,6,1.68,1,1.03
False,True,0,1.28,-4,0.93,-5,0.83,-5,0.76,-6,0.75,8,1.43,6,1.29,4,1.26,4,1.21,-3,0.95
True,False,5,1.52,9,1.42,4,1.25,5,1.21,-1,1.02,3,1.29,-2,0.94,-7,0.74,-7,0.72,-13,0.59
True,False,11,1.89,13,1.87,7,1.43,2,1.23,-3,0.88,-4,0.82,-1,0.81,-8,0.68,-7,0.62,-11,0.46
False,True,2,1.23,-4,0.97,-3,0.86,-6,0.63,-12,0.44,17,2.01,3,1.31,2,1.27,0,1.12,1,1.0
True,False,10,1.46,8,1.43,4,1.22,2,1.12,-4,0.92,-3,1.02,-1,0.89,-4,0.85,-8,0.77,-7,0.72
False,True,3,1.28,-2,0.9,-2,0.9,-6,0.7,-13,0.39,8,1.56,4,1.22,2,1.18,5,1.15,0,0.97
True,False,7,1.47,7,1.28,0,1.19,2,1.05,-4,0.96,10,1.39,-4,0.89,-7,0.85,-5,0.83,-6,0.75
False,True,2,1.22,-2,1.13,3,1.08,0,0.88,-13,0.63,7,1.23,3,1.05,0,1.02,2,1.01,-5,0.83
True,False,7,1.34,3,1.16,-3,0.97,-8,0.68,-9,0.67,6,1.44,4,1.15,-1,1.11,0,1.04,-1,0.97
False,True,6,1.4,-1,0.88,-6,0.84,-7,0.79,-14,0.43,9,1.43,4,1.36,4,1.28,4,1.17,1,1.09
True,False,10,1.54,10,1.52,1,1.22,-2,1.14,1,0.97,3,1.29,-2,0.88,-4,0.72,-7,0.62,-10,0.5
True,False,6,1.22,-1,1.09,2,1.04,-3,1.02,-6,0.71,2,1.26,3,1.24,4,1.06,0,1.0,-7,0.95
True,False,11,1.56,-1,1.15,1,1.05,-2,0.95,-2,0.85,1,1.29,0,1.06,1,0.94,-2,0.84,-8,0.73
False,True,-2,1.07,-1,1.05,-3,0.83,-6,0.82,-11,0.54,17,1.88,8,1.5,3,1.18,2,1.12,-7,0.74
False,True,0,1.1,-3,0.92,-3,0.86,-3,0.76,-7,0.7,7,1.59,8,1.48,4,1.42,6,1.4,-10,0.47
True,False,7,1.33,7,1.33,5,1.29,-2,1.06,-4,0.94,-2,1.03,-1,0.92,-4,0.9,-3,0.85,-6,0.7
False,True,-2,0.78,-6,0.63,-7,0.56,-8,0.48,-8,0.43,7,1.97,10,1.94,11,1.88,4,1.56,-2,1.03
True,False,13,2.33,8,1.77,8,1.64,5,1.4,-1,1.09,1,0.9,-8,0.56,-7,0.5,-9,0.44,-10,0.36
True,False,10,1.98,9,1.91,5,1.54,3,1.42,-1,1.04,-4,0.93,-2,0.87,-5,0.7,-5,0.64,-10,0.35
False,True,-6,0.84,-3,0.83,-6,0.81,-4,0.74,-9,0.54,13,1.95,11,1.73,1,1.12,2,1.11,1,1.09
False,True,2,1.13,4,1.05,-1,1.02,-2,0.98,-4,0.94,0,1.3,2,1.16,-3,1.05,0,0.99,1,0.96
False,True,0,0.98,-3,0.98,-2,0.95,-7,0.83,-9,0.6,10,1.65,6,1.33,1,1.09,3,1.08,-2,0.93
True,False,3,1.18,2,1.15,1,1.09,2,1.01,2,0.96,-3,1.02,1,1.0,-1,0.93,-7,0.81,-6,0.69
False,True,5,1.3,-8,0.64,-7,0.63,-9,0.51,-8,0.5,13,1.83,9,1.5,6,1.49,1,1.05,-2,1.01
True,False,11,1.63,3,1.12,4,1.11,1,1.06,-10,0.84,7,1.25,4,1.22,-3,0.84,-10,0.82,-7,0.76
False,True,2,1.09,-1,1.02,-4,0.92,-2,0.88,-9,0.69,3,1.33,4,1.32,3,1.26,3,1.22,1,1.04
False,True,7,1.21,3,1.19,-3,0.98,-1,0.84,-11,0.58,3,1.3,2,1.04,3,0.99,-4,0.87,-4,0.76
True,False,2,1.31,1,1.24,-1,1.22,3,1.2,3,1.1,2,1.14,-3,1.08,-3,0.97,-2,0.92,-3,0.82
False,True,4,1.16,-4,0.95,-5,0.94,-2,0.77,-12,0.34,12,1.83,6,1.6,3,1.25,1,1.16,-4,0.9
True,False,15,1.86,0,1.09,0,1.06,-6,0.99,0,0.97,11,1.24,-3,1.0,-5,0.97,-4,0.75,-10,0.69
True,False,13,1.72,2,1.22,4,1.21,-3,1.07,-2,1.01,3,1.11,-3,0.97,-4,0.91,-4,0.81,-6,0.78
False,True,1,1.15,0,1.04,-3,1.01,-6,0.78,-6,0.74,7,1.35,5,1.34,0,1.16,1,1.14,1,1.04
True,False,9,1.55,4,1.38,3,1.25,2,1.23,-11,0.62,3,1.24,2,1.06,1,1.04,-7,0.84,-6,0.83
True,False,7,1.41,2,1.17,1,1.1,3,1.03,3,1.03,3,1.19,-2,1.11,-6,0.79,-6,0.79,-7,0.62
True,False,8,1.66,7,1.45,5,1.28,1,1.25,-1,0.92,2,1.08,-2,0.95,-2,0.91,-8,0.71,-10,0.57
False,True,-1,1.05,-1,1.02,-2,1.0,-2,0.88,-5,0.81,9,1.55,1,1.16,1,1.06,-3,1.03,-2,0.96
False,True,-3,0.97,-3,0.91,-6,0.73,-5,0.64,-8,0.57,13,1.88,2,1.33,3,1.29,4,1.26,2,1.17
True,False,8,1.58,7,1.44,4,1.35,3,1.34,2,0.95,-3,1.04,3,0.98,-8,0.82,-9,0.69,-8,0.6
False,True,3,1.34,4,1.29,3,1.14,-11,0.65,-14,0.47,5,1.44,5,1.44,9,1.35,0,1.03,-7,0.87
False,True,4,1.2,4,1.16,-1,1.12,-1,0.95,-6,0.74,7,1.71,-2,1.1,0,1.1,-1,1.06,-5,0.7
False,True,11,1.33,-1,1.26,-7,0.81,-2,0.77,-8,0.69,5,1.34,10,1.29,-3,1.02,-2,0.9,-3,0.83
True,False,7,1.72,7,1.62,3,1.23,1,1.14,-3,0.96,5,1.43,1,1.21,-4,0.81,-10,0.66,-8,0.62
True,False,13,1.72,3,1.17,-1,0.95,-4,0.94,-9,0.85,0,1.24,5,1.17,0,0.98,-2,0.87,-10,0.84
True,False,7,1.32,2,1.1,3,1.07,-1,1.05,0,0.94,5,1.34,5,1.25,-2,0.75,-11,0.71,-9,0.7
True,False,12,1.59,11,1.45,12,1.44,3,1.17,-5,0.82,-1,0.94,-8,0.86,-8,0.85,-5,0.83,-11,0.59
True,False,3,1.22,1,1.04,0,0.98,-4,0.83,-11,0.73,13,1.48,3,1.11,-1,1.01,-1,0.97,-5,0.88
True,False,11,1.61,3,1.17,0,1.13,3,1.12,-1,0.91,11,1.44,1,1.17,-1,0.91,-13,0.6,-14,0.58
True,False,7,1.49,4,1.37,9,1.25,2,1.13,-1,0.85,-1,1.0,-2,0.97,-8,0.95,-4,0.89,-7,0.67
True,False,13,1.77,13,1.71,5,1.46,0,1.01,-9,0.59,1,1.2,-2,0.89,-6,0.77,-7,0.69,-8,0.65
True,False,9,1.24,1,1.03,-4,1.01,2,1.01,-21,0.6,12,1.24,7,1.22,-6,1.08,1,1.01,-2,0.94
False,True,-7,0.75,-6,0.68,-6,0.58,-10,0.3,-13,0.06,15,2.19,7,1.66,7,1.63,6,1.59,7,1.37
True,False,10,2.19,11,2.1,7,1.53,3,1.41,3,1.25,-2,0.91,-7,0.59,-6,0.58,-9,0.49,-10,0.35
False,True,0,0.82,-6,0.61,-7,0.57,-10,0.39,-9,0.37,12,2.06,10,1.87,5,1.71,5,1.41,0,1.09
False,True,-5,0.74,-6,0.57,-5,0.53,-7,0.46,-10,0.12,10,2.2,8,2.17,10,1.92,4,1.6,0,1.14
False,True,7,1.48,2,1.12,-5,0.93,-3,0.91,-2,0.86,4,1.17,1,1.06,0,1.06,-1,1.03,-3,0.99
True,False,7,1.53,8,1.45,5,1.32,-5,0.94,-8,0.67,1,1.22,0,1.07,-1,0.93,-2,0.91,-6,0.81
False,True,-4,0.88,-6,0.74,-6,0.68,-8,0.49,-10,0.45,8,1.74,9,1.69,5,1.49,9,1.39,3,1.05
False,True,4,1.16,1,0.98,-2,0.95,-9,0.64,-8,0.53,8,1.52,7,1.42,2,1.28,0,1.13,-3,1.0
True,False,6,1.46,5,1.16,0,1.15,-2,0.94,-7,0.84,-1,1.19,5,1.18,3,1.13,0,0.99,-9,0.79
False,True,2,1.05,-1,1.0,-4,0.99,-6,0.81,-7,0.7,13,2.02,5,1.22,1,1.22,-3,1.05,0,0.98
True,False,6,1.54,1,1.13,-1,1.04,1,1.01,-2,1.0,2,1.18,3,1.15,1,1.09,-3,0.93,-8,0.71
True,False,9,1.68,5,1.4,2,1.36,3,1.24,-2,0.91,2,1.37,-1,1.07,-5,0.83,-6,0.73,-7,0.72
False,True,0,1.17,-5,0.76,-6,0.68,-9,0.63,-9,0.54,11,1.71,7,1.53,5,1.35,4,1.35,1,1.07
True,False,10,1.66,3,1.37,2,1.32,4,1.21,-8,0.8,2,1.27,3,1.1,-2,0.87,-5,0.84,-9,0.64
False,True,5,1.14,-3,0.98,-4,0.96,-2,0.88,-7,0.72,6,1.54,4,1.18,1,1.15,0,1.14,-2,1.01
True,False,7,1.32,1,1.15,4,1.11,2,1.06,-1,1.04,6,1.42,1,1.03,-4,0.88,-7,0.75,-10,0.67
True,False,7,1.48,7,1.4,7,1.38,0,1.13,-3,1.08,-2,1.07,-4,0.89,-2,0.88,-3,0.84,-8,0.71
True,False,5,1.59,0,1.26,2,1.05,1,0.99,-1,0.93,-1,1.02,-1,0.92,-4,0.91,0,0.87,-3,0.86
False,True,7,1.35,1,1.09,-3,0.87,-2,0.84,-5,0.78,4,1.24,1,1.12,1,1.09,-2,1.01,-2,0.89
True,False,10,1.76,11,1.71,3,1.27,3,1.13,-2,1.0,-4,1.07,-1,0.88,-7,0.8,-8,0.79,-9,0.65
False,True,1,1.25,-3,0.98,-1,0.97,-3,0.93,-3,0.81,8,1.5,2,1.34,3,1.18,1,1.09,-5,0.67
True,False,11,1.51,6,1.36,0,1.05,1,0.99,-9,0.83,4,1.19,3,1.11,-2,0.98,-6,0.89,-9,0.71
True,False,17,2.06,9,1.65,3,1.37,5,1.32,-1,1.05,0,1.01,-4,0.75,-9,0.51,-10,0.43,-10,0.38
True,False,11,1.95,7,1.65,4,1.54,5,1.53,7,1.48,-6,0.76,-5,0.68,-7,0.43,-7,0.41,-11,0.18
True,False,7,1.7,7,1.61,2,1.49,0,1.29,-1,1.06,1,1.23,-2,0.83,-4,0.69,-6,0.54,-8,0.4
True,False,9,1.65,3,1.39,4,1.26,4,1.22,2,1.0,-2,0.98,-5,0.94,-4,0.87,-5,0.75,-7,0.74
False,True,1,1.11,1,1.06,0,1.06,-6,0.81,-9,0.68,12,1.66,7,1.41,0,1.17,-1,1.13,-6,0.81
False,True,10,1.35,2,1.19,-1,1.02,-6,0.83,-7,0.77,5,1.38,3,1.13,-4,1.08,-1,1.04,-2,0.97
True,False,17,1.9,9,1.38,4,1.15,-2,1.13,-9,0.77,0,1.24,4,1.13,0,0.92,-13,0.68,-16,0.5
False,True,-5,1.03,-4,0.75,-4,0.73,-5,0.67,-8,0.57,6,1.63,9,1.57,9,1.54,4,1.41,-2,1.06
True,False,7,1.6,3,1.53,10,1.51,5,1.49,4,1.23,-3,0.93,-2,0.87,-8,0.58,-9,0.5,-8,0.48
False,True,4,1.28,1,1.19,2,1.16,0,1.07,-3,0.85,1,1.22,1,1.19,4,1.15,-7,0.75,-5,0.65
False,True,2,1.31,-5,0.94,-3,0.73,-7,0.6,-7,0.59,15,1.93,11,1.53,2,1.11,-1,1.05,-7,0.8
True,False,10,1.81,13,1.74,5,1.41,-2,1.01,-6,0.81,-3,0.88,-5,0.86,-4,0.83,-3,0.81,-5,0.65
True,False,11,1.77,5,1.67,2,1.25,-1,1.02,-8,0.52,-1,1.06,-1,0.97,-5,0.96,-1,0.91,-4,0.87
False,True,1,1.19,1,1.1,1,1.01,-5,0.88,-6,0.78,6,1.32,1,1.24,3,1.18,-2,1.03,-4,0.86
True,False,6,1.56,2,1.32,3,1.31,6,1.24,1,0.96,3,1.1,1,1.05,-3,0.85,-5,0.75,-14,0.37
