eventId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
7258,HEROIC,Lynn Vision,13,5,False,True,/matches/2370600/heroic-vs-lynn-vision-pgl-cs2-major-copenhagen-2024-opening-stage
7258,Apeks,paiN,8,13,True,False,/matches/2370598/apeks-vs-pain-pgl-cs2-major-copenhagen-2024-opening-stage
7258,Cloud9,ECSTATIC,13,10,True,False,/matches/2370595/cloud9-vs-ecstatic-pgl-cs2-major-copenhagen-2024-opening-stage
7258,Eternal Fire,TheMongolz,13,6,False,True,/matches/2370596/eternal-fire-vs-themongolz-pgl-cs2-major-copenhagen-2024-opening-stage
7148,FaZe,Natus Vincere,1,2,False,True,/matches/2370727/faze-vs-natus-vincere-pgl-cs2-major-copenhagen-2024
7148,Natus Vincere,G2,2,1,True,False,/matches/2370726/natus-vincere-vs-g2-pgl-cs2-major-copenhagen-2024
7148,Vitality,FaZe,1,2,False,True,/matches/2370725/vitality-vs-faze-pgl-cs2-major-copenhagen-2024
7148,MOUZ,G2,0,2,False,True,/matches/2370724/mouz-vs-g2-pgl-cs2-major-copenhagen-2024
7148,Eternal Fire,Natus Vincere,0,2,False,True,/matches/2370723/eternal-fire-vs-natus-vincere-pgl-cs2-major-copenhagen-2024
7148,Spirit,FaZe,1,2,False,True,/matches/2370722/spirit-vs-faze-pgl-cs2-major-copenhagen-2024
7148,Cloud9,Vitality,0,2,False,True,/matches/2370721/cloud9-vs-vitality-pgl-cs2-major-copenhagen-2024
7148,Natus Vincere,paiN,2,0,True,False,/matches/2370660/natus-vincere-vs-pain-pgl-cs2-major-copenhagen-2024
7148,Virtus.pro,G2,1,2,False,True,/matches/2370659/virtuspro-vs-g2-pgl-cs2-major-copenhagen-2024
7148,Complexity,FaZe,0,2,False,True,/matches/2370658/complexity-vs-faze-pgl-cs2-major-copenhagen-2024
7148,Cloud9,Natus Vincere,2,1,True,False,/matches/2370656/cloud9-vs-natus-vincere-pgl-cs2-major-copenhagen-2024
7148,HEROIC,paiN,0,2,False,True,/matches/2370657/heroic-vs-pain-pgl-cs2-major-copenhagen-2024
7148,Complexity,Vitality,1,2,False,True,/matches/2370654/complexity-vs-vitality-pgl-cs2-major-copenhagen-2024
7148,ECSTATIC,G2,1,2,False,True,/matches/2370655/ecstatic-vs-g2-pgl-cs2-major-copenhagen-2024
7148,Eternal Fire,Virtus.pro,2,1,True,False,/matches/2370652/eternal-fire-vs-virtuspro-pgl-cs2-major-copenhagen-2024
7148,Imperial,FaZe,1,2,False,True,/matches/2370653/imperial-vs-faze-pgl-cs2-major-copenhagen-2024
7148,ECSTATIC,FURIA,2,1,True,False,/matches/2370651/ecstatic-vs-furia-pgl-cs2-major-copenhagen-2024
7148,Spirit,Natus Vincere,2,1,True,False,/matches/2370650/spirit-vs-natus-vincere-pgl-cs2-major-copenhagen-2024
7148,paiN,TheMongolz,2,1,True,False,/matches/2370649/pain-vs-themongolz-pgl-cs2-major-copenhagen-2024
7148,MOUZ,Complexity,2,0,True,False,/matches/2370648/mouz-vs-complexity-pgl-cs2-major-copenhagen-2024
7148,Imperial,Vitality,9,13,True,False,/matches/2370647/imperial-vs-vitality-pgl-cs2-major-copenhagen-2024
7148,Eternal Fire,FaZe,13,1,True,False,/matches/2370646/eternal-fire-vs-faze-pgl-cs2-major-copenhagen-2024
7148,G2,Cloud9,9,13,True,False,/matches/2370644/g2-vs-cloud9-pgl-cs2-major-copenhagen-2024
7148,HEROIC,Virtus.pro,6,13,True,False,/matches/2370645/heroic-vs-virtuspro-pgl-cs2-major-copenhagen-2024
7148,Spirit,Imperial,13,2,False,True,/matches/2370642/spirit-vs-imperial-pgl-cs2-major-copenhagen-2024
7148,FaZe,FURIA,13,7,False,True,/matches/2370643/faze-vs-furia-pgl-cs2-major-copenhagen-2024
7148,Natus Vincere,G2,13,11,True,False,/matches/2370640/natus-vincere-vs-g2-pgl-cs2-major-copenhagen-2024
7148,Cloud9,ECSTATIC,13,3,False,True,/matches/2370641/cloud9-vs-ecstatic-pgl-cs2-major-copenhagen-2024
7148,Complexity,HEROIC,19,17,True,False,/matches/2370638/complexity-vs-heroic-pgl-cs2-major-copenhagen-2024
7148,Virtus.pro,paiN,13,9,False,True,/matches/2370639/virtuspro-vs-pain-pgl-cs2-major-copenhagen-2024
7148,MOUZ,Eternal Fire,13,11,True,False,/matches/2370636/mouz-vs-eternal-fire-pgl-cs2-major-copenhagen-2024
7148,Vitality,TheMongolz,13,9,False,True,/matches/2370637/vitality-vs-themongolz-pgl-cs2-major-copenhagen-2024
7148,Spirit,Cloud9,13,7,False,True,/matches/2370634/spirit-vs-cloud9-pgl-cs2-major-copenhagen-2024
7148,G2,FURIA,13,3,False,True,/matches/2370635/g2-vs-furia-pgl-cs2-major-copenhagen-2024
7148,FaZe,HEROIC,10,13,False,True,/matches/2370632/faze-vs-heroic-pgl-cs2-major-copenhagen-2024
7148,Complexity,paiN,13,9,False,True,/matches/2370633/complexity-vs-pain-pgl-cs2-major-copenhagen-2024
7148,Vitality,Eternal Fire,10,13,False,True,/matches/2370630/vitality-vs-eternal-fire-pgl-cs2-major-copenhagen-2024
7148,Virtus.pro,Imperial,6,13,True,False,/matches/2370631/virtuspro-vs-imperial-pgl-cs2-major-copenhagen-2024
7148,MOUZ,ECSTATIC,13,11,True,False,/matches/2370628/mouz-vs-ecstatic-pgl-cs2-major-copenhagen-2024
7148,Natus Vincere,TheMongolz,13,10,True,False,/matches/2370629/natus-vincere-vs-themongolz-pgl-cs2-major-copenhagen-2024
7082,FaZe,Cloud9,2,0,True,False,/matches/2363538/faze-vs-cloud9-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,Cloud9,BIG,2,0,True,False,/matches/2363537/cloud9-vs-big-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,Falcons,BIG,0,2,False,True,/matches/2363536/falcons-vs-big-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,B8,Cloud9,0,2,False,True,/matches/2363535/b8-vs-cloud9-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,FaZe,Aurora,2,0,True,False,/matches/2363534/faze-vs-aurora-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
6980,TheMongolz,Rare Atom,2,0,True,False,/matches/2363136/themongolz-vs-rare-atom-blasttv-paris-major-2023-asia-rmr
6980,Twisted Minds,Rare Atom,0,2,False,True,/matches/2363135/twisted-minds-vs-rare-atom-blasttv-paris-major-2023-asia-rmr
6980,TheMongolz,Grayhound,1,2,False,True,/matches/2363134/themongolz-vs-grayhound-blasttv-paris-major-2023-asia-rmr
6980,Rare Atom,TYLOO,2,0,True,False,/matches/2363133/rare-atom-vs-tyloo-blasttv-paris-major-2023-asia-rmr
6980,Eruption,Twisted Minds,1,2,False,True,/matches/2363132/eruption-vs-twisted-minds-blasttv-paris-major-2023-asia-rmr
6980,TYLOO,Invictus International,2,0,True,False,/matches/2363131/tyloo-vs-invictus-international-blasttv-paris-major-2023-asia-rmr
6980,Twisted Minds,VERTEX,2,1,True,False,/matches/2363130/twisted-minds-vs-vertex-blasttv-paris-major-2023-asia-rmr
6980,Grayhound,Eruption,16,12,True,False,/matches/2363129/grayhound-vs-eruption-blasttv-paris-major-2023-asia-rmr
6980,TheMongolz,Rare Atom,16,11,True,False,/matches/2363128/themongolz-vs-rare-atom-blasttv-paris-major-2023-asia-rmr
6980,Eruption,Invictus International,16,6,False,True,/matches/2363103/eruption-vs-invictus-international-blasttv-paris-major-2023-asia-rmr
6980,Grayhound,TYLOO,16,8,False,True,/matches/2363102/grayhound-vs-tyloo-blasttv-paris-major-2023-asia-rmr
6980,Rare Atom,VERTEX,16,6,False,True,/matches/2363101/rare-atom-vs-vertex-blasttv-paris-major-2023-asia-rmr
6980,TheMongolz,Twisted Minds,16,10,True,False,/matches/2363100/themongolz-vs-twisted-minds-blasttv-paris-major-2023-asia-rmr
6979,paiN,FURIA,1,2,False,True,/matches/2363216/pain-vs-furia-blasttv-paris-major-2023-americas-rmr
6979,Liquid,Nouns,2,1,True,False,/matches/2363215/liquid-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,Fluxo,Paquetá,2,0,True,False,/matches/2363214/fluxo-vs-paquet-blasttv-paris-major-2023-americas-rmr
6979,Complexity,MIBR,2,0,True,False,/matches/2363213/complexity-vs-mibr-blasttv-paris-major-2023-americas-rmr
6979,Liquid,FURIA,1,2,False,True,/matches/2363211/liquid-vs-furia-blasttv-paris-major-2023-americas-rmr
6979,paiN,Fluxo,2,0,True,False,/matches/2363212/pain-vs-fluxo-blasttv-paris-major-2023-americas-rmr
6979,Flamengo,Nouns,1,2,False,True,/matches/2363210/flamengo-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,BESTIA,MIBR,1,2,False,True,/matches/2363209/bestia-vs-mibr-blasttv-paris-major-2023-americas-rmr
6979,Evil Geniuses,Paquetá,1,2,False,True,/matches/2363208/evil-geniuses-vs-paquet-blasttv-paris-major-2023-americas-rmr
6979,Complexity,Imperial,2,0,True,False,/matches/2363207/complexity-vs-imperial-blasttv-paris-major-2023-americas-rmr
6979,yur,Nouns,1,2,False,True,/matches/2363205/yur-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,Paquetá,Solid,2,1,True,False,/matches/2363206/paquet-vs-solid-blasttv-paris-major-2023-americas-rmr
6979,MIBR,00NATION,2,0,True,False,/matches/2363204/mibr-vs-00nation-blasttv-paris-major-2023-americas-rmr
6979,Imperial,TeamOne,2,0,True,False,/matches/2363203/imperial-vs-teamone-blasttv-paris-major-2023-americas-rmr
6979,BESTIA,Fluxo,14,16,False,True,/matches/2363201/bestia-vs-fluxo-blasttv-paris-major-2023-americas-rmr
6979,Complexity,paiN,10,16,False,True,/matches/2363202/complexity-vs-pain-blasttv-paris-major-2023-americas-rmr
6979,FURIA,Evil Geniuses,16,13,True,False,/matches/2363199/furia-vs-evil-geniuses-blasttv-paris-major-2023-americas-rmr
6979,Liquid,Flamengo,16,6,False,True,/matches/2363200/liquid-vs-flamengo-blasttv-paris-major-2023-americas-rmr
6979,Fluxo,yur,16,13,True,False,/matches/2363110/fluxo-vs-yur-blasttv-paris-major-2023-americas-rmr
6979,MIBR,Flamengo,20,22,False,True,/matches/2363111/mibr-vs-flamengo-blasttv-paris-major-2023-americas-rmr
6979,Imperial,Evil Geniuses,12,16,False,True,/matches/2363108/imperial-vs-evil-geniuses-blasttv-paris-major-2023-americas-rmr
6979,paiN,Paquetá,16,2,False,True,/matches/2363109/pain-vs-paquet-blasttv-paris-major-2023-americas-rmr
6979,Complexity,Solid,16,10,True,False,/matches/2363107/complexity-vs-solid-blasttv-paris-major-2023-americas-rmr
6979,BESTIA,Nouns,16,13,True,False,/matches/2363106/bestia-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,FURIA,TeamOne,16,6,False,True,/matches/2363104/furia-vs-teamone-blasttv-paris-major-2023-americas-rmr
6979,Liquid,00NATION,16,4,False,True,/matches/2363105/liquid-vs-00nation-blasttv-paris-major-2023-americas-rmr
6978,Monte,Vitality,0,2,False,True,/matches/2363198/monte-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,Cloud9,ENCE,0,2,False,True,/matches/2363196/cloud9-vs-ence-blasttv-paris-major-2023-europe-rmr-b
6978,G2,Vitality,0,2,False,True,/matches/2363197/g2-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,BIG,Ninjas in Pyjamas,0,2,False,True,/matches/2363194/big-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-europe-rmr-b
6978,Aurora,FORZE,0,2,False,True,/matches/2363195/aurora-vs-forze-blasttv-paris-major-2023-europe-rmr-b
6978,Cloud9,G2,0,2,False,True,/matches/2363192/cloud9-vs-g2-blasttv-paris-major-2023-europe-rmr-b
6978,BIG,Vitality,1,2,False,True,/matches/2363193/big-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,FORZE,Monte,0,2,False,True,/matches/2363190/forze-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,500,ENCE,0,2,False,True,/matches/2363191/500-vs-ence-blasttv-paris-major-2023-europe-rmr-b
6978,Aurora,Eternal Fire,2,1,True,False,/matches/2363188/aurora-vs-eternal-fire-blasttv-paris-major-2023-europe-rmr-b
6978,Ninjas in Pyjamas,Astralis,2,0,True,False,/matches/2363189/ninjas-in-pyjamas-vs-astralis-blasttv-paris-major-2023-europe-rmr-b
6978,9INE,Vitality,2,0,True,False,/matches/2363186/9ine-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,HEROIC,Monte,2,0,True,False,/matches/2363187/heroic-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,Astralis,Spirit,2,1,True,False,/matches/2363184/astralis-vs-spirit-blasttv-paris-major-2023-europe-rmr-b
6978,ENCE,iNation,2,0,True,False,/matches/2363185/ence-vs-ination-blasttv-paris-major-2023-europe-rmr-b
6978,500,BIG,8,16,True,False,/matches/2363182/500-vs-big-blasttv-paris-major-2023-europe-rmr-b
6978,Aurora,G2,14,16,False,True,/matches/2363183/aurora-vs-g2-blasttv-paris-major-2023-europe-rmr-b
6978,Cloud9,Eternal Fire,19,16,True,False,/matches/2363180/cloud9-vs-eternal-fire-blasttv-paris-major-2023-europe-rmr-b
6978,FORZE,Ninjas in Pyjamas,16,12,True,False,/matches/2363181/forze-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-europe-rmr-b
6978,Eternal Fire,Astralis,16,7,False,True,/matches/2363179/eternal-fire-vs-astralis-blasttv-paris-major-2023-europe-rmr-b
6978,G2,iNation,16,3,False,True,/matches/2363178/g2-vs-ination-blasttv-paris-major-2023-europe-rmr-b
6978,ENCE,FORZE,14,16,False,True,/matches/2363177/ence-vs-forze-blasttv-paris-major-2023-europe-rmr-b
6978,Spirit,500,11,16,False,True,/matches/2363176/spirit-vs-500-blasttv-paris-major-2023-europe-rmr-b
6978,BIG,9INE,15,19,False,True,/matches/2363174/big-vs-9ine-blasttv-paris-major-2023-europe-rmr-b
6978,Vitality,Ninjas in Pyjamas,16,13,True,False,/matches/2363175/vitality-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-europe-rmr-b
6978,Cloud9,Monte,9,16,True,False,/matches/2363173/cloud9-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,HEROIC,Aurora,16,14,True,False,/matches/2363172/heroic-vs-aurora-blasttv-paris-major-2023-europe-rmr-b
6978,9INE,G2,16,14,True,False,/matches/2363127/9ine-vs-g2-blasttv-paris-major-2023-europe-rmr-b
6978,Ninjas in Pyjamas,Eternal Fire,16,11,True,False,/matches/2363126/ninjas-in-pyjamas-vs-eternal-fire-blasttv-paris-major-2023-europe-rmr-b
6978,Vitality,Astralis,16,14,True,False,/matches/2363125/vitality-vs-astralis-blasttv-paris-major-2023-europe-rmr-b
6978,ENCE,Monte,11,16,False,True,/matches/2363124/ence-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,Spirit,Aurora,13,16,False,True,/matches/2363122/spirit-vs-aurora-blasttv-paris-major-2023-europe-rmr-b
6978,BIG,iNation,16,12,True,False,/matches/2363123/big-vs-ination-blasttv-paris-major-2023-europe-rmr-b
6978,HEROIC,500,16,8,False,True,/matches/2363120/heroic-vs-500-blasttv-paris-major-2023-europe-rmr-b
6978,Cloud9,FORZE,16,5,False,True,/matches/2363121/cloud9-vs-forze-blasttv-paris-major-2023-europe-rmr-b
6977,Apeks,B8,2,0,True,False,/matches/2363161/apeks-vs-b8-blasttv-paris-major-2023-europe-rmr-a
6977,FaZe,MOUZ,1,2,False,True,/matches/2363162/faze-vs-mouz-blasttv-paris-major-2023-europe-rmr-a
6977,Bad News Eagles,GamerLegion,2,1,True,False,/matches/2363160/bad-news-eagles-vs-gamerlegion-blasttv-paris-major-2023-europe-rmr-a
6977,Falcons,OG,0,2,False,True,/matches/2363159/falcons-vs-og-blasttv-paris-major-2023-europe-rmr-a
6977,FaZe,Bad News Eagles,0,2,False,True,/matches/2363158/faze-vs-bad-news-eagles-blasttv-paris-major-2023-europe-rmr-a
6977,Into the Breach,B8,2,1,True,False,/matches/2363157/into-the-breach-vs-b8-blasttv-paris-major-2023-europe-rmr-a
6977,Falcons,GamerLegion,1,2,False,True,/matches/2363155/falcons-vs-gamerlegion-blasttv-paris-major-2023-europe-rmr-a
6977,Virtus.pro,MOUZ,0,2,False,True,/matches/2363156/virtuspro-vs-mouz-blasttv-paris-major-2023-europe-rmr-a
6977,Apeks,Sprout,2,0,True,False,/matches/2363154/apeks-vs-sprout-blasttv-paris-major-2023-europe-rmr-a
6977,1WIN,OG,0,2,False,True,/matches/2363153/1win-vs-og-blasttv-paris-major-2023-europe-rmr-a
6977,B8,fnatic,1,2,False,True,/matches/2363152/b8-vs-fnatic-blasttv-paris-major-2023-europe-rmr-a
6977,FaZe,Natus Vincere,0,2,False,True,/matches/2363151/faze-vs-natus-vincere-blasttv-paris-major-2023-europe-rmr-a
6977,SAW,OG,1,2,False,True,/matches/2363149/saw-vs-og-blasttv-paris-major-2023-europe-rmr-a
6977,Sprout,Viperio,2,1,True,False,/matches/2363150/sprout-vs-viperio-blasttv-paris-major-2023-europe-rmr-a
6977,Into the Breach,Virtus.pro,16,13,True,False,/matches/2363147/into-the-breach-vs-virtuspro-blasttv-paris-major-2023-europe-rmr-a
6977,Falcons,MOUZ,16,8,False,True,/matches/2363148/falcons-vs-mouz-blasttv-paris-major-2023-europe-rmr-a
6977,1WIN,GamerLegion,16,19,False,True,/matches/2363146/1win-vs-gamerlegion-blasttv-paris-major-2023-europe-rmr-a
6977,Apeks,Bad News Eagles,16,19,False,True,/matches/2363145/apeks-vs-bad-news-eagles-blasttv-paris-major-2023-europe-rmr-a
6977,Sprout,Into the Breach,7,16,True,False,/matches/2363143/sprout-vs-into-the-breach-blasttv-paris-major-2023-europe-rmr-a
6977,GamerLegion,OG,16,9,False,True,/matches/2363144/gamerlegion-vs-og-blasttv-paris-major-2023-europe-rmr-a
6977,MOUZ,SAW,16,12,True,False,/matches/2363141/mouz-vs-saw-blasttv-paris-major-2023-europe-rmr-a
6977,Bad News Eagles,Viperio,16,9,False,True,/matches/2363142/bad-news-eagles-vs-viperio-blasttv-paris-major-2023-europe-rmr-a
6977,fnatic,1WIN,16,12,True,False,/matches/2363139/fnatic-vs-1win-blasttv-paris-major-2023-europe-rmr-a
6977,FaZe,Apeks,16,13,True,False,/matches/2363140/faze-vs-apeks-blasttv-paris-major-2023-europe-rmr-a
6977,Virtus.pro,B8,14,16,False,True,/matches/2363137/virtuspro-vs-b8-blasttv-paris-major-2023-europe-rmr-a
6977,Natus Vincere,Falcons,16,6,False,True,/matches/2363138/natus-vincere-vs-falcons-blasttv-paris-major-2023-europe-rmr-a
6977,FaZe,OG,16,10,True,False,/matches/2363118/faze-vs-og-blasttv-paris-major-2023-europe-rmr-a
6977,Apeks,GamerLegion,16,8,False,True,/matches/2363119/apeks-vs-gamerlegion-blasttv-paris-major-2023-europe-rmr-a
6977,Sprout,Falcons,12,16,False,True,/matches/2363117/sprout-vs-falcons-blasttv-paris-major-2023-europe-rmr-a
6977,Bad News Eagles,1WIN,9,16,True,False,/matches/2363116/bad-news-eagles-vs-1win-blasttv-paris-major-2023-europe-rmr-a
6977,Natus Vincere,Into the Breach,22,19,True,False,/matches/2363115/natus-vincere-vs-into-the-breach-blasttv-paris-major-2023-europe-rmr-a
6977,fnatic,Viperio,22,20,True,False,/matches/2363114/fnatic-vs-viperio-blasttv-paris-major-2023-europe-rmr-a
6977,Virtus.pro,SAW,16,9,False,True,/matches/2363112/virtuspro-vs-saw-blasttv-paris-major-2023-europe-rmr-a
6977,MOUZ,B8,9,16,True,False,/matches/2363113/mouz-vs-b8-blasttv-paris-major-2023-europe-rmr-a
6921,NAVI Javelins,Nigma Galaxy,0,2,False,True,/matches/2361728/navi-javelins-vs-nigma-galaxy-esl-impact-katowice-2023
6921,Nigma Galaxy,FURIA fe,2,1,True,False,/matches/2361726/nigma-galaxy-vs-furia-fe-esl-impact-katowice-2023
6921,NAVI Javelins,B4 fe,2,0,True,False,/matches/2361727/navi-javelins-vs-b4-fe-esl-impact-katowice-2023
6921,B4 fe,HSG fe,2,1,True,False,/matches/2361725/b4-fe-vs-hsg-fe-esl-impact-katowice-2023
6921,FURIA fe,9 Pandas Fearless,2,0,True,False,/matches/2361724/furia-fe-vs-9-pandas-fearless-esl-impact-katowice-2023
6921,Saints,HSG fe,0,2,False,True,/matches/2361723/saints-vs-hsg-fe-esl-impact-katowice-2023
6921,CLG Red,9 Pandas Fearless,1,2,False,True,/matches/2361722/clg-red-vs-9-pandas-fearless-esl-impact-katowice-2023
6921,NAVI Javelins,FURIA fe,16,6,False,True,/matches/2361721/navi-javelins-vs-furia-fe-esl-impact-katowice-2023
6921,Nigma Galaxy,B4 fe,16,8,False,True,/matches/2361720/nigma-galaxy-vs-b4-fe-esl-impact-katowice-2023
6921,FURIA fe,9 Pandas Fearless,22,19,True,False,/matches/2361595/furia-fe-vs-9-pandas-fearless-esl-impact-katowice-2023
6921,NAVI Javelins,CLG Red,16,11,True,False,/matches/2361594/navi-javelins-vs-clg-red-esl-impact-katowice-2023
6921,B4 fe,HSG fe,22,20,True,False,/matches/2361593/b4-fe-vs-hsg-fe-esl-impact-katowice-2023
6921,Nigma Galaxy,Saints,16,5,False,True,/matches/2361592/nigma-galaxy-vs-saints-esl-impact-katowice-2023
6869,Virtus.pro,Apeks,2,0,True,False,/matches/2368606/virtuspro-vs-apeks-esl-challenger-atlanta-2023
6869,Apeks,Monte,2,1,True,False,/matches/2368604/apeks-vs-monte-esl-challenger-atlanta-2023
6869,Virtus.pro,TheMongolz,2,0,True,False,/matches/2368605/virtuspro-vs-themongolz-esl-challenger-atlanta-2023
6869,Monte,BESTIA,2,0,True,False,/matches/2368602/monte-vs-bestia-esl-challenger-atlanta-2023
6869,TheMongolz,Complexity,2,0,True,False,/matches/2368603/themongolz-vs-complexity-esl-challenger-atlanta-2023
6869,BESTIA,M80,2,0,True,False,/matches/2368600/bestia-vs-m80-esl-challenger-atlanta-2023
6869,GamerLegion,Complexity,1,2,False,True,/matches/2368601/gamerlegion-vs-complexity-esl-challenger-atlanta-2023
6869,Apeks,TheMongolz,13,6,False,True,/matches/2368598/apeks-vs-themongolz-esl-challenger-atlanta-2023
6869,Monte,Virtus.pro,6,13,True,False,/matches/2368599/monte-vs-virtuspro-esl-challenger-atlanta-2023
6869,Complexity,TheMongolz,14,16,False,True,/matches/2368594/complexity-vs-themongolz-esl-challenger-atlanta-2023
6869,Apeks,GamerLegion,13,11,True,False,/matches/2368595/apeks-vs-gamerlegion-esl-challenger-atlanta-2023
6869,M80,Virtus.pro,8,13,True,False,/matches/2368597/m80-vs-virtuspro-esl-challenger-atlanta-2023
6869,Monte,BESTIA,13,8,False,True,/matches/2368596/monte-vs-bestia-esl-challenger-atlanta-2023
6868,Monte,Eternal Fire,2,0,True,False,/matches/2368241/monte-vs-eternal-fire-esl-challenger-jnkping-2023
6868,Eternal Fire,MIBR,2,1,True,False,/matches/2368240/eternal-fire-vs-mibr-esl-challenger-jnkping-2023
6868,Monte,Virtus.pro,2,1,True,False,/matches/2368239/monte-vs-virtuspro-esl-challenger-jnkping-2023
6868,Nouns,Eternal Fire,0,2,False,True,/matches/2368238/nouns-vs-eternal-fire-esl-challenger-jnkping-2023
6868,Virtus.pro,GamerLegion,2,0,True,False,/matches/2368237/virtuspro-vs-gamerlegion-esl-challenger-jnkping-2023
6868,TYLOO,Eternal Fire,0,2,False,True,/matches/2368236/tyloo-vs-eternal-fire-esl-challenger-jnkping-2023
6868,3DMAX,GamerLegion,1,2,False,True,/matches/2368235/3dmax-vs-gamerlegion-esl-challenger-jnkping-2023
6868,Virtus.pro,MIBR,22,25,False,True,/matches/2368234/virtuspro-vs-mibr-esl-challenger-jnkping-2023
6868,Monte,Nouns,13,8,False,True,/matches/2368233/monte-vs-nouns-esl-challenger-jnkping-2023
6868,MIBR,GamerLegion,13,9,False,True,/matches/2368232/mibr-vs-gamerlegion-esl-challenger-jnkping-2023
6868,Virtus.pro,3DMAX,13,9,False,True,/matches/2368231/virtuspro-vs-3dmax-esl-challenger-jnkping-2023
6868,Nouns,Eternal Fire,13,11,True,False,/matches/2368230/nouns-vs-eternal-fire-esl-challenger-jnkping-2023
6868,Monte,TYLOO,13,5,False,True,/matches/2368229/monte-vs-tyloo-esl-challenger-jnkping-2023
6867,Virtus.pro,ENCE,2,1,True,False,/matches/2364976/virtuspro-vs-ence-esl-challenger-katowice-2023
6867,FORZE,ENCE,0,2,False,True,/matches/2364975/forze-vs-ence-esl-challenger-katowice-2023
6867,Virtus.pro,9z,2,0,True,False,/matches/2364974/virtuspro-vs-9z-esl-challenger-katowice-2023
6867,ENCE,Party Astronauts,2,0,True,False,/matches/2364973/ence-vs-party-astronauts-esl-challenger-katowice-2023
6867,9z,ECSTATIC,2,1,True,False,/matches/2364972/9z-vs-ecstatic-esl-challenger-katowice-2023
6867,Bravado,Party Astronauts,1,2,False,True,/matches/2364971/bravado-vs-party-astronauts-esl-challenger-katowice-2023
6867,ECSTATIC,paiN,2,0,True,False,/matches/2364970/ecstatic-vs-pain-esl-challenger-katowice-2023
6867,FORZE,9z,16,11,True,False,/matches/2364969/forze-vs-9z-esl-challenger-katowice-2023
6867,ENCE,Virtus.pro,17,19,False,True,/matches/2364968/ence-vs-virtuspro-esl-challenger-katowice-2023
6867,paiN,9z,7,16,True,False,/matches/2364965/pain-vs-9z-esl-challenger-katowice-2023
6867,ECSTATIC,FORZE,12,16,False,True,/matches/2364964/ecstatic-vs-forze-esl-challenger-katowice-2023
6867,Party Astronauts,Virtus.pro,13,16,False,True,/matches/2364963/party-astronauts-vs-virtuspro-esl-challenger-katowice-2023
6867,ENCE,Bravado,16,11,True,False,/matches/2364962/ence-vs-bravado-esl-challenger-katowice-2023
6866,Bad News Eagles,Movistar Riders,0,2,False,True,/matches/2363991/bad-news-eagles-vs-movistar-riders-esl-challenger-melbourne-2023
6866,Movistar Riders,ECSTATIC,2,0,True,False,/matches/2363989/movistar-riders-vs-ecstatic-esl-challenger-melbourne-2023
6866,Grayhound,Bad News Eagles,1,2,False,True,/matches/2363990/grayhound-vs-bad-news-eagles-esl-challenger-melbourne-2023
6866,Complexity,ECSTATIC,1,2,False,True,/matches/2363988/complexity-vs-ecstatic-esl-challenger-melbourne-2023
6866,Bad News Eagles,Rare Atom,2,1,True,False,/matches/2363987/bad-news-eagles-vs-rare-atom-esl-challenger-melbourne-2023
6866,ECSTATIC,EG Black,2,1,True,False,/matches/2363986/ecstatic-vs-eg-black-esl-challenger-melbourne-2023
6866,VERTEX,Rare Atom,1,2,False,True,/matches/2363985/vertex-vs-rare-atom-esl-challenger-melbourne-2023
6866,Bad News Eagles,Movistar Riders,11,16,False,True,/matches/2363984/bad-news-eagles-vs-movistar-riders-esl-challenger-melbourne-2023
6866,Complexity,Grayhound,11,16,False,True,/matches/2363983/complexity-vs-grayhound-esl-challenger-melbourne-2023
6866,Rare Atom,Movistar Riders,16,19,False,True,/matches/2363982/rare-atom-vs-movistar-riders-esl-challenger-melbourne-2023
6866,Bad News Eagles,VERTEX,16,10,True,False,/matches/2363981/bad-news-eagles-vs-vertex-esl-challenger-melbourne-2023
6866,EG Black,Grayhound,10,16,False,True,/matches/2363980/eg-black-vs-grayhound-esl-challenger-melbourne-2023
6866,Complexity,ECSTATIC,16,14,True,False,/matches/2363979/complexity-vs-ecstatic-esl-challenger-melbourne-2023
6865,Complexity,FaZe,1,2,False,True,/matches/2367264/complexity-vs-faze-iem-sydney-2023
