eventId,matchId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
7686,2370001,Grayhound,Bad News Kangaroos,13,4,False,True,/matches/2370001/grayhound-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2370035,Canon Event,RKON,9,13,True,False,/matches/2370035/canon-event-vs-rkon-esl-challenger-league-season-47-oceania
7686,2370002,DXA,Rooster,5,13,True,False,/matches/2370002/dxa-vs-rooster-esl-challenger-league-season-47-oceania
7686,2370552,DXA,Vantage,16,12,True,False,/matches/2370552/dxa-vs-vantage-esl-challenger-league-season-47-oceania
7686,2370547,Rooster,Jeeves,4,13,True,False,/matches/2370547/rooster-vs-jeeves-esl-challenger-league-season-47-oceania
7686,2369999,Mindfreak,KZG,13,3,False,True,/matches/2369999/mindfreak-vs-kzg-esl-challenger-league-season-47-oceania
7686,2372318,Mindfreak,FlyQuest,1,13,False,True,/matches/2372318/mindfreak-vs-flyquest-esl-challenger-league-season-47-oceania
7686,2372163,Canon Event,Rooster,2,13,True,False,/matches/2372163/canon-event-vs-rooster-esl-challenger-league-season-47-oceania
7686,2372162,Arcade,Bad News Kangaroos,4,13,True,False,/matches/2372162/arcade-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2372164,KZG,DXA,13,9,False,True,/matches/2372164/kzg-vs-dxa-esl-challenger-league-season-47-oceania
7686,2369997,Rooster,DXA,13,4,False,True,/matches/2369997/rooster-vs-dxa-esl-challenger-league-season-47-oceania
7686,2371566,Canon Event,FlyQuest,2,13,True,False,/matches/2371566/canon-event-vs-flyquest-esl-challenger-league-season-47-oceania
7686,2372314,FlyQuest,Mindfreak,13,4,False,True,/matches/2372314/flyquest-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2372315,Rooster,Vantage,13,3,False,True,/matches/2372315/rooster-vs-vantage-esl-challenger-league-season-47-oceania
7686,2372316,Bad News Kangaroos,KZG,13,6,False,True,/matches/2372316/bad-news-kangaroos-vs-kzg-esl-challenger-league-season-47-oceania
7686,2372317,DXA,Canon Event,13,8,False,True,/matches/2372317/dxa-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2371563,FlyQuest,Canon Event,13,5,False,True,/matches/2371563/flyquest-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2372321,Canon Event,DXA,10,13,False,True,/matches/2372321/canon-event-vs-dxa-esl-challenger-league-season-47-oceania
7686,2372520,Rooster,Bad News Kangaroos,2,0,True,False,/matches/2372520/rooster-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2372521,Mindfreak,Vantage,2,1,True,False,/matches/2372521/mindfreak-vs-vantage-esl-challenger-league-season-47-oceania
7686,2372523,Bad News Kangaroos,Mindfreak,0,2,False,True,/matches/2372523/bad-news-kangaroos-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2372522,FlyQuest,Rooster,1,2,False,True,/matches/2372522/flyquest-vs-rooster-esl-challenger-league-season-47-oceania
7686,2372524,Mindfreak,FlyQuest,0,2,False,True,/matches/2372524/mindfreak-vs-flyquest-esl-challenger-league-season-47-oceania
7686,2372525,Rooster,FlyQuest,2,3,False,True,/matches/2372525/rooster-vs-flyquest-esl-challenger-league-season-47-oceania
7686,2372320,KZG,Bad News Kangaroos,4,13,True,False,/matches/2372320/kzg-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7672,2370044,ALTERNATE aTTaX,Alliance,1,2,False,True,/matches/2370044/alternate-attax-vs-alliance-a1-gaming-league-season-8
7672,2370431,Young Ninjas,500,2,0,True,False,/matches/2370431/young-ninjas-vs-500-a1-gaming-league-season-8
7672,2370046,Zero Tenacity,Secret,2,0,True,False,/matches/2370046/zero-tenacity-vs-secret-a1-gaming-league-season-8
7672,2370047,Espionage,Illuminar,2,1,True,False,/matches/2370047/espionage-vs-illuminar-a1-gaming-league-season-8
7672,2370048,ALTERNATE aTTaX,500,1,2,False,True,/matches/2370048/alternate-attax-vs-500-a1-gaming-league-season-8
