id,name,rating
18317,Boris 'magixx' Vorobiev,1.14
3972,Nemanja 'huNter-' Kovač,1.4
12092,Maximiliano 'max' Gonzalez,0.8
19236,Aleksandr 'KENSI' Gurkin,1.15
20275,Sodbayar 'Techno' Munkhbold,1.04
17861,Jhonatan 'JOTA' Willian,1.06
13239,Alexey 'Qikert' Golubev,1.27
19187,Yasin 'xfl0ud' Koç,0.92
8564,Fernando 'fer' Alvarenga,0.9
16067,Martin 'rox' Molina,1.02
9032,Emil 'Magisk' Reif,1.08
11942,Timur 'buster' Tulepov,0.99
1225,Richard 'shox' Papillon,0.74
17147,Flatron 'juanflatroo' Halimi,0.77
20275,Sodbayar 'Techno' Munkhbold,0.76
17306,Abdul 'degster' Gasanov,1.08
9102,Simon 'Sico' Williams,0.5
16067,Martin 'rox' Molina,0.77
13776,Dzhami 'Jame' Ali,1.04
7716,Leonid 'chopper' Vishnyakov,1.61
10870,Bat-Enkh 'kabal' Batbayar,0.52
11139,Alistair 'aliStair' Johnston,0.77
8520,Keith 'NAF' Markovic,0.75
7938,Ismailcan 'XANTARES' Dörtkardeş,1.01
12713,Ricky 'floppy' Kemery,0.49
8374,Alexandre 'bodyy' Pianaro,1.1
16848,Olek 'hades' Miskiewicz,0.89
19673,Robert 'Patsi' Isyanov,1.05
15778,Sener 'SENER1' Mahmuti,0.87
19230,Ilya 'm0NESY' Osipov,1.03
8983,Max 'MiGHTYMAX' Heath,0.71
11199,Sebastian 'beastik' Daňo,0.8
17293,Danil 'Porya' Poryadin,0.57
16848,Olek 'hades' Miskiewicz,1.1
13497,Lucas 'Lucky' Chastang,1.15
17956,Jakob 'jabbi' Nygaard,1.06
9019,Kia 'Surreal' Man,1.1
15165,Benjamin 'blameF' Bremer,0.97
8212,Robin 'ScrunK' Röpke,0.87
7716,Leonid 'chopper' Vishnyakov,0.65
13497,Lucas 'Lucky' Chastang,0.86
13982,Igor 'Forester' Bezotecheskiy,1.06
19230,Ilya 'm0NESY' Osipov,1.17
18221,Lotan 'Spinx' Giladi,1.0
20207,Konstantin 'Raijin' Trubarov,0.64
11199,Sebastian 'beastik' Daňo,0.92
15370,Fritz 'slaxz-' Dietrich,0.77
17147,Flatron 'juanflatroo' Halimi,0.58
9436,Guy 'NertZ' Iluz,0.55
16495,Kornél 'kory' Szedlár,0.76
18070,Patryk 'Demho' Tomaszewski,0.92
922,Marco 'Snappi' Pfeiffer,1.06
921,Danny 'BERRY' Krüger,1.07
8727,Nikita 'waterfaLLZ' Matveyev,0.87
16495,Kornél 'kory' Szedlár,0.66
12810,Max 'SHOCK' Kvapil,1.26
9436,Guy 'NertZ' Iluz,0.82
15778,Sener 'SENER1' Mahmuti,0.97
18070,Patryk 'Demho' Tomaszewski,1.02
12732,Evgenii 'FL1T' Lebedev,1.18
11840,Kirill 'Boombl4' Mikhailov,1.23
19015,Aurimas 'Bymas' Pipiras,1.08
8574,Özgür 'woxic' Eker,1.2
16029,Ludvig 'HEAP' Alonso,0.99
9960,David 'frozen' Čerňanský,0.79
7938,Ismailcan 'XANTARES' Dörtkardeş,1.25
9032,Emil 'Magisk' Reif,0.9
17011,Aleksandr 'shalfey' Marenov,0.98
19967,Zhandarbek 'sorrow' Mamyrbek,0.87
7266,Florian 'syrsoN' Rische,1.12
12840,Håkon 'hallzerk' Fjærli,1.15
8918,Denis 'electroNic' Sharipov,1.03
17793,Algat 'smiley' Abdul,0.86
630,Christopher 'MUTiRiS' Fernandes,1.14
14929,Jon 'JDC' de Castro,1.09
7938,Ismailcan 'XANTARES' Dörtkardeş,0.84
19882,Evgeny 'Norwi' Ermolin,1.01
19823,Suleımen 'dukefissura' Orazaly,0.57
20951,Nikolay 'Frothe' Shamov,0.73
14932,Josef 'faveN' Baumann,1.19
19882,Evgeny 'Norwi' Ermolin,0.97
10264,Nikolaj 'niko' Kristensen,0.47
12840,Håkon 'hallzerk' Fjærli,1.01
7528,Freddy 'KRIMZ' Johansson,0.72
8183,Håvard 'rain' Nygaard,1.06
9618,Nemanja 'nexa' Isaković,1.07
356,Omar 'arki' Chakkor,0.77
9261,Jonas 'Lekr0' Olofsson,0.65
7528,Freddy 'KRIMZ' Johansson,1.34
8575,Buğra 'Calyx' Arkın,0.69
13157,Andrey 'Jerry' Mekhryakov,0.78
21392,Vladimir 'shady' Karelin,0.9
17792,Aman 'ice' Seitkaliyev,0.47
7998,Oleksandr 's1mple' Kostyliev,1.04
8918,Denis 'electroNic' Sharipov,1.27
19673,Robert 'Patsi' Isyanov,0.83
14148,Rasmus 'sjuush' Beck,1.0
14419,Fredrik 'roeJ' Jørgensen,0.74
12553,Yuri 'yuurih' Santos,1.04
10394,Russel 'Twistzz' Van Dulken,1.12
8564,Fernando 'fer' Alvarenga,0.58
12521,Andrei 'arT' Piovezan,1.14
14176,Kévin 'misutaaa' Rabier,0.96
12822,Vinicius 'VINI' Figueiredo,1.03
7964,Casper 'cadiaN' Møller,1.15
11942,Timur 'buster' Tulepov,0.94
18835,Rafael 'saffee' Costa,0.77
9032,Emil 'Magisk' Reif,1.22
10394,Russel 'Twistzz' Van Dulken,0.99
14218,Nicolas 'Plopski' Gonzalez Zamora,0.73
12822,Vinicius 'VINI' Figueiredo,0.99
14419,Fredrik 'roeJ' Jørgensen,1.27
1225,Richard 'shox' Papillon,0.56
18053,Helvijs 'broky' Saukants,1.26
15631,Kaike 'KSCERATO' Cerato,1.22
284,Audric 'JACKZ' Jug,0.97
13776,Dzhami 'Jame' Ali,0.86
14218,Nicolas 'Plopski' Gonzalez Zamora,0.9
12822,Vinicius 'VINI' Figueiredo,0.93
8918,Denis 'electroNic' Sharipov,1.12
1225,Richard 'shox' Papillon,0.97
922,Marco 'Snappi' Pfeiffer,0.98
12708,Rigon 'rigoN' Gashi,0.72
17306,Abdul 'degster' Gasanov,0.96
13239,Alexey 'Qikert' Golubev,1.18
3741,Nikola 'NiKo' Kovač,1.03
12822,Vinicius 'VINI' Figueiredo,0.87
17306,Abdul 'degster' Gasanov,0.98
16080,Paweł 'dycha' Dycha,1.39
13239,Alexey 'Qikert' Golubev,0.91
7398,Peter 'dupreeh' Rasmussen,0.61
13249,Josh 'oSee' Ohm,0.79
12708,Rigon 'rigoN' Gashi,0.99
19230,Ilya 'm0NESY' Osipov,1.3
19230,Ilya 'm0NESY' Osipov,1.08
7687,Nick 'nitr0' Cannella,0.9
9032,Emil 'Magisk' Reif,0.58
12731,Viktor 'sdy' Orudzhev,1.02
18221,Lotan 'Spinx' Giladi,1.03
16947,Ilya 'Perfecto' Zalutskiy,1.08
8183,Håvard 'rain' Nygaard,0.94
10096,Rasmus 'HooXi' Nielsen,0.91
7398,Peter 'dupreeh' Rasmussen,1.08
17306,Abdul 'degster' Gasanov,1.12
4679,Justin 'jks' Savage,1.1
8738,Jonathan 'EliGE' Jablonowski,0.92
8183,Håvard 'rain' Nygaard,0.86
8611,Patrick 'es3tag' Hansen,1.13
14148,Rasmus 'sjuush' Beck,1.2
12731,Viktor 'sdy' Orudzhev,0.91
3972,Nemanja 'huNter-' Kovač,0.85
13915,Mareks 'YEKINDAR' Gaļinskis,1.13
19230,Ilya 'm0NESY' Osipov,1.51
10994,Martin 'stavn' Lund,0.98
9766,Hampus 'hampus' Poser,1.16
3741,Nikola 'NiKo' Kovač,0.81
9219,João 'felps' Vasconcellos,0.98
13666,Ludvig 'Brollan' Brolin,1.02
15821,Adam 'NEOFRAG' Zouhar,0.76
9032,Emil 'Magisk' Reif,1.06
17956,Jakob 'jabbi' Nygaard,1.06
13300,Asger 'Farlig' Jensen,0.75
11893,Mathieu 'ZywOo' Herbaut,0.92
8520,Keith 'NAF' Markovic,1.31
19044,Maciej 'F1KU' Miklas,1.02
4679,Justin 'jks' Savage,0.81
13666,Ludvig 'Brollan' Brolin,0.85
17306,Abdul 'degster' Gasanov,1.12
5794,Johannes 'tabseN' Wodarz,0.76
9136,Vincent 'Brehze' Cayonte,0.82
13578,Michael 'Grim' Wince,1.05
17956,Jakob 'jabbi' Nygaard,1.22
14932,Josef 'faveN' Baumann,0.97
7266,Florian 'syrsoN' Rische,1.53
7964,Casper 'cadiaN' Møller,0.95
19899,Karim 'Krimbo' Moussa,1.05
18838,Jadan 'HexT' Postma,0.76
12731,Viktor 'sdy' Orudzhev,1.2
19592,Daniil 'headtr1ck' Valitov,1.47
3972,Nemanja 'huNter-' Kovač,1.05
13249,Josh 'oSee' Ohm,1.08
8520,Keith 'NAF' Markovic,1.23
17372,Justin 'FaNg' Coakley,1.3
9078,Kristian 'k0nfig' Wienecke,0.91
7412,Lukas 'gla1ve' Rossander,1.09
7412,Lukas 'gla1ve' Rossander,1.19
13666,Ludvig 'Brollan' Brolin,0.92
4954,Andreas 'Xyp9x' Højsleth,0.79
16693,Shahar 'flameZ' Shushan,0.89
7398,Peter 'dupreeh' Rasmussen,0.93
9032,Emil 'Magisk' Reif,1.14
12731,Viktor 'sdy' Orudzhev,1.25
16848,Olek 'hades' Miskiewicz,0.79
7998,Oleksandr 's1mple' Kostyliev,1.44
16080,Paweł 'dycha' Dycha,0.93
5794,Johannes 'tabseN' Wodarz,0.77
9816,Aleksi 'Aleksib' Virolainen,0.74
9032,Emil 'Magisk' Reif,1.67
7266,Florian 'syrsoN' Rische,0.96
16693,Shahar 'flameZ' Shushan,0.81
7322,Dan 'apEX' Madesclaire,1.0
9482,Gabriel 'NEKIZ' Schenato,0.75
19164,Álvaro 'SunPayus' García,0.92
7938,Ismailcan 'XANTARES' Dörtkardeş,1.16
20101,Petr 'fame' Bolyshev,0.93
8574,Özgür 'woxic' Eker,1.25
18717,Lucas 'Lucaozy' Neves,0.9
15835,Ömer 'imoRR' Karataş,0.94
16816,Vinicius 'vsm' Moreira,1.1
13093,Raúl 'DeathZz' Jordán Nieto,0.78
12732,Evgenii 'FL1T' Lebedev,0.96
15835,Ömer 'imoRR' Karataş,0.83
7992,Roberto 'blackpoisoN' Dall'Occo,0.49
14390,Adriano 'WOOD7' Cerato,0.79
11163,Alencar 'trk' Rossato,0.69
6593,Vinicios 'PKL' Coelho,1.03
17555,Zhengjie 'Martin' Zhuo,0.79
8568,Ricardo 'boltz' Prass,1.36
11162,Jordan 'Hatz' Bajic,0.65
10722,Yi 'gas' Ding,1.18
11140,Joshua 'INS' Potter,1.64
18761,Wesley 'viz' Harris,0.75
19692,Romeu 'zevy' Rocco,1.35
13982,Igor 'Forester' Bezotecheskiy,1.0
11139,Alistair 'aliStair' Johnston,0.72
11485,Liam 'malta' Schembri,0.98
18761,Wesley 'viz' Harris,0.57
19681,Junhao 'ChildKing' Peng,0.98
19509,David 'dav1g' Granado Bermudo,0.87
2898,Rasmus 'raalz' Steensborg,0.76
21621,Qianhao 'Moseyuh' Chen,0.96
19045,Bruno 'latto' Rebelatto,1.04
20895,Jingxiang 'Mercury' Wang,1.29
19750,André 'drop' Abreu,0.92
11213,Felipe 'delboNi' Delboni,1.4
20304,Victor 'Staehr' Staehr,0.75
19164,Álvaro 'SunPayus' García,1.34
7499,Timo 'Spiidi' Richter,1.26
16612,David 'n0rb3r7' Danielyan,1.02
13093,Raúl 'DeathZz' Jordán Nieto,1.34
8600,Zhuo 'advent' Liang,0.85
11498,Aleksei 'NickelBack' Trofimov,1.04
19164,Álvaro 'SunPayus' García,0.81
5794,Johannes 'tabseN' Wodarz,1.03
9217,Epitacio 'TACO' de Melo,0.72
19509,David 'dav1g' Granado Bermudo,1.12
11139,Alistair 'aliStair' Johnston,0.83
20110,Max 'Marix' Kugener,0.99
9618,Nemanja 'nexa' Isaković,1.08
5794,Johannes 'tabseN' Wodarz,0.65
8183,Håvard 'rain' Nygaard,0.72
11271,Owen 'smooya' Butterfield,1.26
13602,Nico 'nicoodoz' Tamjidi,1.63
19509,David 'dav1g' Granado Bermudo,0.88
20987,Breno 'brnz4n' Poletto,0.89
11139,Alistair 'aliStair' Johnston,1.0
13240,Viktor 'Lack1' Boldyrev,0.86
18053,Helvijs 'broky' Saukants,1.14
7528,Freddy 'KRIMZ' Johansson,0.92
9574,Michał 'snatchie' Rudzki,0.8
7168,Nathan 'NBK-' Schmitt,1.25
429,Finn 'karrigan' Andersen,1.01
8371,Alejandro 'alex' Masanet,0.79
4954,Andreas 'Xyp9x' Højsleth,0.75
8520,Keith 'NAF' Markovic,0.84
4954,Andreas 'Xyp9x' Højsleth,0.97
12521,Andrei 'arT' Piovezan,0.9
429,Finn 'karrigan' Andersen,1.12
19509,David 'dav1g' Granado Bermudo,1.18
8611,Patrick 'es3tag' Hansen,1.15
20127,Ihor 'w0nderful' Zhdanov,1.0
15071,Timofey 'interz' Yakushin,0.82
9816,Aleksi 'Aleksib' Virolainen,1.2
7322,Dan 'apEX' Madesclaire,1.17
8183,Håvard 'rain' Nygaard,1.2
7412,Lukas 'gla1ve' Rossander,1.21
9217,Epitacio 'TACO' de Melo,1.0
18835,Rafael 'saffee' Costa,1.09
14176,Kévin 'misutaaa' Rabier,0.73
11777,Pavle 'Maden' Bošković,0.86
9115,Christopher 'dexter' Nong,1.15
18987,Valeriy 'b1t' Vakhovskiy,1.44
9216,Marcelo 'coldzera' David,0.79
15165,Benjamin 'blameF' Bremer,1.25
7716,Leonid 'chopper' Vishnyakov,0.72
13239,Alexey 'Qikert' Golubev,0.63
9960,David 'frozen' Čerňanský,0.9
11893,Mathieu 'ZywOo' Herbaut,1.08
17956,Jakob 'jabbi' Nygaard,0.97
8371,Alejandro 'alex' Masanet,1.11
8528,Abay 'HObbit' Khassenov,1.11
16920,Dmitry 'sh1ro' Sokolov,1.0
18835,Rafael 'saffee' Costa,0.95
16920,Dmitry 'sh1ro' Sokolov,0.99
19750,André 'drop' Abreu,0.83
19899,Karim 'Krimbo' Moussa,1.29
16921,Vladislav 'nafany' Gorshkov,1.32
18053,Helvijs 'broky' Saukants,1.25
9816,Aleksi 'Aleksib' Virolainen,1.36
8528,Abay 'HObbit' Khassenov,1.0
555,Bruno 'BIT' Fukuda Lima,1.17
13300,Asger 'Farlig' Jensen,0.73
14932,Josef 'faveN' Baumann,1.13
9032,Emil 'Magisk' Reif,1.21
15071,Timofey 'interz' Yakushin,0.82
14218,Nicolas 'Plopski' Gonzalez Zamora,1.33
8738,Jonathan 'EliGE' Jablonowski,1.33
9032,Emil 'Magisk' Reif,0.85
4954,Andreas 'Xyp9x' Højsleth,1.38
16848,Olek 'hades' Miskiewicz,1.03
9960,David 'frozen' Čerňanský,1.0
5794,Johannes 'tabseN' Wodarz,1.22
12713,Ricky 'floppy' Kemery,0.7
15071,Timofey 'interz' Yakushin,1.69
8564,Fernando 'fer' Alvarenga,0.97
9032,Emil 'Magisk' Reif,1.14
14294,Jared 'hazr' O'Bree,0.77
16080,Paweł 'dycha' Dycha,1.25
13093,Raúl 'DeathZz' Jordán Nieto,0.53
4679,Justin 'jks' Savage,0.99
10394,Russel 'Twistzz' Van Dulken,1.08
3741,Nikola 'NiKo' Kovač,1.01
10394,Russel 'Twistzz' Van Dulken,1.18
9816,Aleksi 'Aleksib' Virolainen,0.92
10394,Russel 'Twistzz' Van Dulken,0.98
3972,Nemanja 'huNter-' Kovač,0.97
14218,Nicolas 'Plopski' Gonzalez Zamora,0.91
12732,Evgenii 'FL1T' Lebedev,0.72
15631,Kaike 'KSCERATO' Cerato,0.93
7528,Freddy 'KRIMZ' Johansson,0.83
14218,Nicolas 'Plopski' Gonzalez Zamora,1.01
16555,Sergey 'Ax1Le' Rykhtorov,1.38
11271,Owen 'smooya' Butterfield,0.79
18987,Valeriy 'b1t' Vakhovskiy,1.44
16080,Paweł 'dycha' Dycha,0.94
9816,Aleksi 'Aleksib' Virolainen,1.16
15071,Timofey 'interz' Yakushin,1.2
8611,Patrick 'es3tag' Hansen,0.83
11893,Mathieu 'ZywOo' Herbaut,0.99
18072,Ádám 'torzsi' Torzsás,1.09
11777,Pavle 'Maden' Bošković,0.72
13666,Ludvig 'Brollan' Brolin,0.57
4679,Justin 'jks' Savage,0.85
4954,Andreas 'Xyp9x' Højsleth,0.91
9960,David 'frozen' Čerňanský,0.82
9278,Fredrik 'REZ' Sterner,1.01
10981,Mateusz 'mantuu' Wilczewski,0.98
17956,Jakob 'jabbi' Nygaard,0.72
18850,Jimi 'Jimpphat' Salo,1.08
14148,Rasmus 'sjuush' Beck,0.87
922,Marco 'Snappi' Pfeiffer,0.71
20987,Breno 'brnz4n' Poletto,1.38
12732,Evgenii 'FL1T' Lebedev,0.72
20987,Breno 'brnz4n' Poletto,1.27
14148,Rasmus 'sjuush' Beck,0.88
12732,Evgenii 'FL1T' Lebedev,0.76
11777,Pavle 'Maden' Bošković,0.83
11154,Raphael 'exit' Lacerda,0.61
13240,Viktor 'Lack1' Boldyrev,0.88
922,Marco 'Snappi' Pfeiffer,0.89
15662,Aleksandr 'zorte' Zagodyrenko,0.83
18141,Rodrigo 'biguzera' Bittencourt,0.76
19750,André 'drop' Abreu,0.71
12781,Nils 'k1to' Gruhne,1.0
19694,Lucas 'nqz' Soares,1.07
21113,Mădălin-Andrei 'MoDo' Mirea,1.09
20385,Kayke 'kye' Bertolucci,0.61
12781,Nils 'k1to' Gruhne,1.07
2023,Gabriel 'FalleN' Toledo,0.84
19750,André 'drop' Abreu,0.78
21239,Antonio 'MartinezSa' Martinez,0.5
20872,Bram 'Nexius' Campana,0.75
20607,Nicolás 'buda' Kramer,1.07
21163,Tim 'susp' Ångström,0.97
18141,Rodrigo 'biguzera' Bittencourt,0.98
11777,Pavle 'Maden' Bošković,0.91
9032,Emil 'Magisk' Reif,1.07
12840,Håkon 'hallzerk' Fjærli,1.36
9032,Emil 'Magisk' Reif,1.12
21037,Felipe 'insani' Yuji,1.0
19164,Álvaro 'SunPayus' García,1.35
7443,Simon 'twist' Eliasson,0.74
21815,Paavo 'podi' Heiskanen,1.05
19882,Evgeny 'Norwi' Ermolin,0.96
19750,André 'drop' Abreu,0.82
7700,Robin 'robiin' Sjögren,0.3
9032,Emil 'Magisk' Reif,0.72
13250,Ben 'ben1337' Smith,0.42
20113,Denis 'deko' Zhukov,1.03
19882,Evgeny 'Norwi' Ermolin,1.11
19750,André 'drop' Abreu,0.86
13250,Ben 'ben1337' Smith,0.46
12877,Michael 'chelleos' Hawkins,0.57
13250,Ben 'ben1337' Smith,1.43
12875,Sharvesh 'dangeR' Saravanan,1.14
3669,Paweł 'innocent' Mocek,0.95
19236,Aleksandr 'KENSI' Gurkin,0.9
21263,Patryk 'olimp' Woźniak,0.82
22331,Kailum 'KRAXYT' Brian Tucker,0.44
20113,Denis 'deko' Zhukov,1.45
19732,Reily 'versa' Dundas,0.36
18317,Boris 'magixx' Vorobiev,0.94
21348,Artem 'ArtFr0st' Kharitonov,1.18
20101,Petr 'fame' Bolyshev,1.12
10566,Marcelo 'chelo' Cespedes,0.69
16947,Ilya 'Perfecto' Zalutskiy,0.76
10566,Marcelo 'chelo' Cespedes,1.04
19750,André 'drop' Abreu,0.83
21167,Danil 'donk' Kryshkovets,0.93
15662,Aleksandr 'zorte' Zagodyrenko,1.17
18317,Boris 'magixx' Vorobiev,1.0
12732,Evgenii 'FL1T' Lebedev,1.15
16921,Vladislav 'nafany' Gorshkov,0.69
16555,Sergey 'Ax1Le' Rykhtorov,1.28
18987,Valeriy 'b1t' Vakhovskiy,0.72
13776,Dzhami 'Jame' Ali,0.57
7322,Dan 'apEX' Madesclaire,0.97
16612,David 'n0rb3r7' Danielyan,0.93
18221,Lotan 'Spinx' Giladi,0.6
18317,Boris 'magixx' Vorobiev,1.03
9618,Nemanja 'nexa' Isaković,0.54
20127,Ihor 'w0nderful' Zhdanov,1.24
17956,Jakob 'jabbi' Nygaard,1.23
10096,Rasmus 'HooXi' Nielsen,0.73
16612,David 'n0rb3r7' Danielyan,0.81
16717,Alexander 'br0' Bro,0.96
20462,João 'story' Vieira,0.92
18221,Lotan 'Spinx' Giladi,0.94
8797,Jake 'Stewie2K' Yip,0.83
7322,Dan 'apEX' Madesclaire,1.04
8797,Jake 'Stewie2K' Yip,1.1
9436,Guy 'NertZ' Iluz,0.72
7964,Casper 'cadiaN' Møller,1.07
19284,David 'prosus' Hesse,0.72
11893,Mathieu 'ZywOo' Herbaut,0.85
20423,Myroslav 'zont1x' Plakhotia,0.96
7266,Florian 'syrsoN' Rische,1.05
19677,Damjan 'kyxsan' Stoilkovski,1.06
18850,Jimi 'Jimpphat' Salo,0.83
7398,Peter 'dupreeh' Rasmussen,1.14
20101,Petr 'fame' Bolyshev,1.02
9115,Christopher 'dexter' Nong,0.63
14148,Rasmus 'sjuush' Beck,1.26
21167,Danil 'donk' Kryshkovets,1.3
21239,Antonio 'MartinezSa' Martinez,1.12
20312,Dorian 'xertioN' Berman,0.81
16885,Volodymyr 'Woro2k' Veletniuk,0.72
18462,William 'mezii' Merriman,1.24
19677,Damjan 'kyxsan' Stoilkovski,0.5
11139,Alistair 'aliStair' Johnston,0.24
16599,Michael 'Swisher' Schmid,0.71
19899,Karim 'Krimbo' Moussa,0.7
21239,Antonio 'MartinezSa' Martinez,1.01
18676,Felipe 'skullz' Medeiros,1.22
6904,Martin 'STYKO' Styk,0.99
11777,Pavle 'Maden' Bošković,0.98
8183,Håvard 'rain' Nygaard,1.04
9960,David 'frozen' Čerňanský,0.89
3741,Nikola 'NiKo' Kovač,0.73
9960,David 'frozen' Čerňanský,1.21
10096,Rasmus 'HooXi' Nielsen,1.0
14148,Rasmus 'sjuush' Beck,0.81
17384,Declan 'Vexite' Portelli,0.46
13666,Ludvig 'Brollan' Brolin,1.0
7592,Nicolai 'device' Reedtz,1.18
23317,Beksultan 'khaN' Ospan,1.08
429,Finn 'karrigan' Andersen,1.45
2023,Gabriel 'FalleN' Toledo,1.13
22922,Junjie 'EmiliaQAQ' Tang,0.76
18053,Helvijs 'broky' Saukants,0.91
20387,Kirill 'Xant3r' Kononov,1.2
13776,Dzhami 'Jame' Ali,0.99
8507,Peter 'stanislaw' Jarguz,0.25
16820,Kamil 'siuhy' Szkaradek,0.54
19645,Yi 'JamYoung' Yang,0.85
18676,Felipe 'skullz' Medeiros,1.37
19677,Damjan 'kyxsan' Stoilkovski,0.86
21266,Aliaksandr '1eeR' Nahorny,0.81
17956,Jakob 'jabbi' Nygaard,1.3
8789,Nikolay 'mir' Bityukov,1.54
11139,Alistair 'aliStair' Johnston,1.35
16820,Kamil 'siuhy' Szkaradek,0.99
22922,Junjie 'EmiliaQAQ' Tang,0.88
12092,Maximiliano 'max' Gonzalez,0.65
9436,Guy 'NertZ' Iluz,0.68
16921,Vladislav 'nafany' Gorshkov,0.83
5794,Johannes 'tabseN' Wodarz,0.87
14932,Josef 'faveN' Baumann,0.91
16920,Dmitry 'sh1ro' Sokolov,1.12
19882,Evgeny 'Norwi' Ermolin,0.93
21621,Qianhao 'Moseyuh' Chen,0.71
21621,Qianhao 'Moseyuh' Chen,1.04
11140,Joshua 'INS' Potter,0.99
10774,WingHei 'Freeman' Cheung,0.75
20799,Ahmad 'SpAwNnS' Kanaan,0.97
20533,Mori 'MOREE' Mizrahi,0.78
20086,Christian 'ADDICT' Pendleton,0.85
21428,Davaasuren 'fury5k' Ganbaatar,0.94
8600,Zhuo 'advent' Liang,0.84
8124,Vadim 'DavCost' Vasilyev,0.77
21324,Shengjun 'aristo' Jin,0.67
20086,Christian 'ADDICT' Pendleton,0.62
20800,Kais 'KD69z' Abduljawad,0.86
12553,Yuri 'yuurih' Santos,0.91
16546,David 'cynic' Polster,0.63
9483,Lucas 'destiny' Bullo,0.97
14394,Matheus 'Tuurtle' Anhaia,0.78
12553,Yuri 'yuurih' Santos,0.83
16816,Vinicius 'vsm' Moreira,0.38
16647,Brendan 'Bwills' Williams,1.11
8565,Henrique 'HEN1' Teles,1.03
18743,Gabriel 'nython' Lino,0.77
10566,Marcelo 'chelo' Cespedes,0.94
9571,Christopher 'cJ dA K1nG' Jones,1.21
20519,Leonardo 'Lcm' Moreira,1.06
21699,Leonardo 'n9xtz' Santos,0.55
2529,Pedro 'Maluk3' Campos,0.49
9219,João 'felps' Vasconcellos,1.2
9482,Gabriel 'NEKIZ' Schenato,0.98
18838,Jadan 'HexT' Postma,0.74
9220,Gustavo 'SHOOWTiME' Gonçalves,0.55
18295,Jordon 'jitter' Ruggiero,0.63
9220,Gustavo 'SHOOWTiME' Gonçalves,0.9
18838,Jadan 'HexT' Postma,1.01
21288,Carlos 'venomzera' Eduardo,0.45
16775,Daniel 'DANVIET' Marques,0.87
16546,David 'cynic' Polster,0.77
11163,Alencar 'trk' Rossato,0.56
15698,Eduardo 'dumau' Wolkmer,0.51
18221,Lotan 'Spinx' Giladi,1.11
922,Marco 'Snappi' Pfeiffer,0.84
7398,Peter 'dupreeh' Rasmussen,0.83
9816,Aleksi 'Aleksib' Virolainen,1.08
20709,Evgeny 'r3salt' Frolov,1.02
19230,Ilya 'm0NESY' Osipov,1.36
18221,Lotan 'Spinx' Giladi,0.84
20282,Szymon 'kRaSnaL' Mrozek,0.83
11777,Pavle 'Maden' Bošković,0.97
8575,Buğra 'Calyx' Arkın,1.05
7412,Lukas 'gla1ve' Rossander,0.47
7398,Peter 'dupreeh' Rasmussen,0.65
16885,Volodymyr 'Woro2k' Veletniuk,0.88
19673,Robert 'Patsi' Isyanov,0.97
20685,Ivan 'choiv7' Zivkovic,0.39
5794,Johannes 'tabseN' Wodarz,0.96
10096,Rasmus 'HooXi' Nielsen,0.99
19187,Yasin 'xfl0ud' Koç,0.81
9078,Kristian 'k0nfig' Wienecke,0.95
7592,Nicolai 'device' Reedtz,0.72
19786,Filip 'DEPRESHN' Jarkić,0.58
12027,Vladislav 'Krad' Kravchenko,0.93
14380,Ivan 'Patrick' Ivanov,0.93
15428,Krzysztof 'Goofy' Górski,0.96
9278,Fredrik 'REZ' Sterner,0.83
20282,Szymon 'kRaSnaL' Mrozek,1.01
20700,Vladislav 'lattykk' Vydrin,0.86
10096,Rasmus 'HooXi' Nielsen,0.97
19187,Yasin 'xfl0ud' Koç,0.69
15165,Benjamin 'blameF' Bremer,0.85
19733,Sergiy 'DemQQ' Demchenko,1.07
20700,Vladislav 'lattykk' Vydrin,0.74
19786,Filip 'DEPRESHN' Jarkić,0.97
8917,Nikolay 'niki1' Pantaleev,0.55
12027,Vladislav 'Krad' Kravchenko,0.6
16147,Arseniy 'cptkurtka023' Derevinskiy,0.79
9115,Christopher 'dexter' Nong,1.09
17937,Isak 'isak' Fahlén,0.71
10264,Nikolaj 'niko' Kristensen,0.96
18120,Dionis 'sinnopsyy' Budeci,1.09
20422,Mykhailo 'OWNER' Lymar,0.98
15117,Nicolas 'Keoz' Dgus,0.96
20312,Dorian 'xertioN' Berman,1.0
8082,Aaron 'AZR' Ward,0.69
17306,Abdul 'degster' Gasanov,1.1
14419,Fredrik 'roeJ' Jørgensen,1.11
18987,Valeriy 'b1t' Vakhovskiy,1.34
19044,Maciej 'F1KU' Miklas,1.09
22043,Marco 'MMS' Salomone,1.29
13239,Alexey 'Qikert' Golubev,0.66
9960,David 'frozen' Čerňanský,0.85
15117,Nicolas 'Keoz' Dgus,0.82
19725,Genc 'gxx-' Kolgeci,1.04
5388,Karol 'rallen' Rodowicz,1.08
16693,Shahar 'flameZ' Shushan,0.77
20464,Michel 'ewjerkz' Pinto,0.82
20339,Matas 'Extinct' Strumila,0.84
16948,Aleksandr 'TRAVIS' Timkiv,0.78
19206,Justinas 'jL' Lekavicius,0.72
19617,Denys 'amster' Liashenko,0.82
14176,Kévin 'misutaaa' Rabier,0.7
19044,Maciej 'F1KU' Miklas,0.87
16820,Kamil 'siuhy' Szkaradek,0.54
19671,Jordan 'Python' Munck-Foehrle,0.98
13982,Igor 'Forester' Bezotecheskiy,1.07
7996,Joey 'CRUC1AL' Steusel,0.94
