eventId,matchId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
7437,2370921,FlyQuest,Virtus.pro,1,2,False,True,/matches/2370921/flyquest-vs-virtuspro-iem-chengdu-2024
7437,2370922,Cloud9,Wildcard,2,0,True,False,/matches/2370922/cloud9-vs-wildcard-iem-chengdu-2024
7437,2370913,FURIA,MOUZ,1,2,False,True,/matches/2370913/furia-vs-mouz-iem-chengdu-2024
7437,2370914,Lynn Vision,TYLOO,2,0,True,False,/matches/2370914/lynn-vision-vs-tyloo-iem-chengdu-2024
7437,2370911,G2,Liquid,1,2,False,True,/matches/2370911/g2-vs-liquid-iem-chengdu-2024
7437,2370912,9z,HEROIC,0,2,False,True,/matches/2370912/9z-vs-heroic-iem-chengdu-2024
7437,2370909,FaZe,Nemiga,13,8,False,True,/matches/2370909/faze-vs-nemiga-iem-chengdu-2024
7437,2370910,Steel Helmet,Astralis,2,13,True,False,/matches/2370910/steel-helmet-vs-astralis-iem-chengdu-2024
7437,2370908,Wildcard,Virtus.pro,1,13,False,True,/matches/2370908/wildcard-vs-virtuspro-iem-chengdu-2024
7437,2370907,Cloud9,FlyQuest,6,13,True,False,/matches/2370907/cloud9-vs-flyquest-iem-chengdu-2024
7437,2370906,TYLOO,MOUZ,11,13,False,True,/matches/2370906/tyloo-vs-mouz-iem-chengdu-2024
7437,2370905,FURIA,Lynn Vision,13,9,False,True,/matches/2370905/furia-vs-lynn-vision-iem-chengdu-2024
7437,2370903,G2,9z,13,10,True,False,/matches/2370903/g2-vs-9z-iem-chengdu-2024
7437,2370904,Liquid,HEROIC,13,8,False,True,/matches/2370904/liquid-vs-heroic-iem-chengdu-2024
7082,2363538,FaZe,Cloud9,2,0,True,False,/matches/2363538/faze-vs-cloud9-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,2363537,Cloud9,BIG,2,0,True,False,/matches/2363537/cloud9-vs-big-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,2363536,Falcons,BIG,0,2,False,True,/matches/2363536/falcons-vs-big-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,2363535,B8,Cloud9,0,2,False,True,/matches/2363535/b8-vs-cloud9-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
7082,2363534,FaZe,Aurora,2,0,True,False,/matches/2363534/faze-vs-aurora-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
6980,2363136,TheMongolz,Rare Atom,2,0,True,False,/matches/2363136/themongolz-vs-rare-atom-blasttv-paris-major-2023-asia-rmr
6980,2363135,Twisted Minds,Rare Atom,0,2,False,True,/matches/2363135/twisted-minds-vs-rare-atom-blasttv-paris-major-2023-asia-rmr
6980,2363134,TheMongolz,Grayhound,1,2,False,True,/matches/2363134/themongolz-vs-grayhound-blasttv-paris-major-2023-asia-rmr
6980,2363133,Rare Atom,TYLOO,2,0,True,False,/matches/2363133/rare-atom-vs-tyloo-blasttv-paris-major-2023-asia-rmr
6980,2363132,Eruption,Twisted Minds,1,2,False,True,/matches/2363132/eruption-vs-twisted-minds-blasttv-paris-major-2023-asia-rmr
